Id,LotFrontage,LotArea,BldgType,OverallQual,OverallCond,FullBath,HalfBath,TotRmsAbvGrd,YearBuilt,TotalBsmtSF,BedroomAbvGr,Heating,CentralAir,GrLivArea,PoolArea,YrSold,SalePrice
9162,40,7875,1Fam,5,5,1,1,7,2004,1268,3,GasA,N,1518,0,2006,158908.628524349
9163,81,13811,1Fam,4,5,2,1,7,1977,968,3,GasA,Y,1362,0,2006,119707.457393594
9164,82,10000,1Fam,6,7,2,0,8,1975,1566,3,GasA,Y,2134,0,2006,210698.312072142
9165,60,7879,1Fam,6,4,2,1,6,1972,888,3,GasA,Y,2132,0,2007,144008.352866946
9166,65,8480,1Fam,6,5,2,0,6,1920,1490,3,GasW,Y,1559,0,2006,163889.887892512
9167,50,7024,1Fam,9,5,1,0,5,2003,816,3,GasA,Y,2060,0,2007,250850.070561996
9168,60,8004,Twnhs,7,5,1,1,6,1966,2006,2,GasA,Y,1392,0,2010,165162.959166901
9169,53,13284,1Fam,6,5,1,1,5,1959,735,3,GasA,Y,1576,0,2009,108312.376948242
9170,32,9554,1Fam,3,5,1,0,7,1915,1358,3,GasA,Y,1795,0,2010,104864.702133284
9171,60,1950,TwnhsE,5,5,1,0,6,2004,672,3,GasA,Y,1660,0,2006,82346.2154732746
9172,75,11764,1Fam,6,5,1,0,5,1962,744,3,GasA,N,1674,0,2007,133211.816418415
9173,55,12384,1Fam,8,6,2,1,8,1978,1007,3,GasA,Y,2320,0,2008,251182.520566917
9174,67,14442,Duplex,6,5,1,1,8,1995,848,3,GasA,Y,938,0,2007,138272.273204729
9175,61,215245,1Fam,5,8,2,0,8,1976,1281,3,GasA,Y,1509,0,2007,175259.037036323
9176,78,12090,1Fam,6,7,2,1,6,2003,806,3,GasA,Y,1456,0,2008,209784.403367576
9177,94,8400,1Fam,5,5,2,1,6,1954,970,3,GasA,N,1003,0,2009,141956.748090836
9178,50,9100,1Fam,4,7,1,0,6,2006,1386,2,GasA,Y,1458,0,2010,162523.371100384
9179,71,8281,1Fam,9,6,2,0,6,1967,617,3,GasA,Y,894,0,2007,257368.880964713
9180,88,9965,1Fam,5,7,2,0,5,2004,1362,3,GasA,Y,1220,0,2008,198034.187873303
9181,86,3675,TwnhsE,9,7,2,0,6,1974,1800,3,GasA,N,1656,0,2008,264656.796263439
9182,44,9750,1Fam,7,5,2,1,7,1976,1080,1,GasA,Y,1742,0,2008,151366.74169331
9183,21,11210,1Fam,8,5,2,0,9,1948,1064,3,GasA,Y,1098,0,2010,236884.42947198
9184,55,6000,1Fam,7,5,1,0,7,2005,1013,2,GasA,Y,1116,0,2006,142410.789546875
9185,109,9320,1Fam,9,7,2,0,9,1967,698,3,GasA,Y,1442,0,2007,224385.970929935
9186,70,8877,2fmCon,7,4,1,0,6,1924,707,4,GasA,Y,2978,0,2008,150032.852875
9187,50,7136,1Fam,4,6,2,0,6,1956,918,0,GasA,Y,1895,0,2009,137169.789854278
9188,70,8199,1Fam,5,5,2,0,6,1959,585,4,GasA,Y,1052,0,2006,128847.634330478
9189,72,7015,1Fam,6,5,1,1,7,1969,755,2,GasA,Y,1904,0,2009,128551.412613782
9190,,15750,1Fam,4,6,1,0,7,2007,866,3,GasA,Y,2727,0,2008,162854.928341397
9191,,13418,1Fam,5,5,2,0,6,1954,1398,3,GasA,Y,1680,0,2010,168794.775935902
9192,55,9100,1Fam,6,4,3,0,5,1972,1024,3,GasA,Y,1852,0,2010,134433.295373909
9193,69,9920,TwnhsE,5,5,1,0,7,2002,1262,2,GasA,Y,1437,0,2006,174071.444529066
9194,51,10656,1Fam,7,5,1,0,6,1957,689,4,GasA,Y,1322,0,2006,158444.845618107
9195,89,10007,Twnhs,8,5,1,0,5,2005,1099,3,GasA,Y,1647,0,2006,211175.620052194
9196,60,4280,1Fam,6,6,1,1,9,2008,1050,3,GasA,Y,1768,0,2009,204098.330344228
9197,,7000,1Fam,7,8,1,1,7,1988,853,3,GasA,Y,1092,0,2007,189021.314302014
9198,70,1526,1Fam,7,5,2,0,6,1971,728,3,GasA,Y,2630,0,2007,150632.554169626
9199,60,11250,1Fam,9,7,2,1,5,1965,908,3,GasA,Y,2358,0,2009,270929.284353014
9200,66,15602,1Fam,5,5,1,0,5,1939,1314,3,GasA,Y,1968,0,2008,169456.979647533
9201,130,9765,1Fam,7,7,1,0,7,1977,540,3,GasA,Y,2728,0,2010,146830.822587058
9202,,10800,1Fam,6,5,2,1,4,1989,384,2,GasA,Y,1800,0,2009,156894.267852842
9203,60,15611,Duplex,4,5,2,0,6,1963,1869,4,GasA,Y,1199,0,2007,183598.774599014
9204,64,9900,1Fam,5,5,2,0,5,1926,1643,4,GasA,Y,1904,0,2007,132419.153544711
9205,,3182,Twnhs,7,7,1,0,6,1969,1228,3,GasA,Y,1894,0,2006,148718.676271902
9206,32,4500,1Fam,7,5,1,0,8,1955,1008,3,GasA,Y,1316,0,2007,150832.465272447
9207,24,7314,Duplex,6,5,1,0,5,2005,0,3,GasA,Y,1236,0,2009,121738.688223559
9208,60,11911,1Fam,6,6,1,1,7,2007,1684,3,GasA,Y,1111,0,2008,192056.74275785
9209,71,3180,1Fam,5,7,1,1,12,1914,981,3,GasA,Y,3194,0,2007,143826.788120679
9210,70,6240,1Fam,6,8,3,0,4,1925,1573,5,GasA,Y,1368,0,2008,181516.537316441
9211,65,9313,1Fam,7,5,1,1,8,1950,747,3,GasA,Y,1600,0,2006,174312.487911855
9212,,2665,Twnhs,7,5,1,1,5,2003,1105,3,GasA,Y,964,0,2010,166242.397897739
9213,86,8281,1Fam,5,5,2,1,6,2005,996,2,GasA,Y,861,0,2009,175646.980434671
9214,60,9020,TwnhsE,8,8,1,0,6,1999,1234,4,GasA,Y,1855,0,2007,271903.489276537
9215,,14450,1Fam,7,5,1,0,8,2004,765,3,GasA,Y,1121,0,2006,202113.455495182
9216,50,10106,2fmCon,5,9,2,0,5,2003,1976,3,GasA,Y,1284,0,2006,131262.481775915
9217,79,8480,Twnhs,7,5,3,1,9,1962,846,3,GasA,Y,1712,0,2007,172905.907716565
9218,110,7200,2fmCon,5,5,1,1,6,2000,1392,2,GasA,Y,1215,0,2007,132229.959906317
9219,90,10463,1Fam,5,5,2,0,4,1920,983,2,GasA,Y,784,0,2010,116921.41155199
9220,,8737,1Fam,7,7,1,0,7,1963,1214,2,GasA,Y,2398,0,2010,179031.010080633
9221,75,13688,1Fam,4,5,1,1,6,1956,1580,2,GasA,Y,2398,0,2007,178004.197900062
9222,,6270,1Fam,5,6,2,0,7,2007,1484,1,GasA,Y,1602,0,2008,213437.608708407
9223,78,6120,1Fam,5,6,2,0,8,1965,2000,3,GasA,Y,1567,0,2007,157759.561767066
9224,35,12886,1Fam,7,2,2,0,5,1940,1094,3,GasA,Y,1228,0,2006,161513.905621677
9225,85,53504,1Fam,6,6,1,0,10,2005,1632,3,GasA,Y,1382,0,2009,216215.755604798
9226,70,10762,Duplex,6,6,2,1,10,2008,1360,3,GasA,Y,1349,0,2007,200161.785028351
9227,60,9591,1Fam,5,5,2,0,6,2004,1144,2,GasA,Y,1446,0,2007,137544.610385835
9228,78,5232,1Fam,6,4,2,0,6,1939,768,3,GasA,Y,1200,0,2007,98237.5456079707
9229,80,11625,1Fam,5,5,1,1,7,1958,1248,2,GasA,Y,2270,0,2006,130185.610064426
9230,82,11694,Duplex,6,5,1,0,7,1967,952,3,GasA,Y,1829,0,2008,116755.41157054
9231,51,9855,1Fam,8,6,1,0,6,1916,1461,2,GasA,Y,1838,0,2007,268750.463063476
9232,78,15611,1Fam,7,6,2,0,8,2001,970,2,GasA,N,1960,0,2009,255216.268207907
9233,39,11838,1Fam,9,7,2,0,6,1910,1144,3,GasA,Y,1216,0,2009,235708.931778356
9234,,9591,1Fam,6,5,2,0,7,1958,1188,3,GasA,N,1494,0,2007,146764.547873723
9235,75,16259,1Fam,4,5,2,0,4,1920,1360,4,GasA,Y,1142,0,2010,119255.819665396
9236,80,12220,1Fam,5,5,2,0,6,1936,1117,3,GasA,Y,1588,0,2008,182830.55230753
9237,80,10480,1Fam,6,6,1,0,6,1972,1324,3,GasA,Y,1680,0,2007,160442.72793162
9238,,3182,1Fam,4,5,1,0,7,1922,832,3,GasA,Y,1431,0,2006,106756.590432825
9239,,8777,TwnhsE,5,5,2,0,4,1988,992,3,GasA,Y,1661,0,2008,114935.834746999
9240,34,2500,1Fam,7,5,2,0,6,1941,907,6,GasA,Y,1098,0,2009,153454.429968086
9241,85,12244,1Fam,6,6,2,0,5,2004,1041,3,GasA,Y,1652,0,2010,159910.495015381
9242,137,3982,1Fam,3,2,2,1,4,1998,755,3,GasA,Y,1252,0,2010,144897.429736449
9243,,10264,1Fam,7,6,1,0,7,1992,1337,3,GasA,Y,2504,0,2009,184896.606341309
9244,80,9000,1Fam,5,5,2,0,7,2007,672,2,GasA,Y,1779,0,2010,148934.975928336
9245,,5000,1Fam,5,5,1,1,6,2007,672,6,GasA,N,1306,0,2006,101643.292329722
9246,88,9375,1Fam,9,7,1,0,5,1958,540,4,GasA,Y,1337,0,2008,216553.96340224
9247,,10437,1Fam,7,6,2,1,7,1957,1194,4,GasA,Y,1150,0,2009,156600.212644191
9248,,10300,1Fam,5,5,2,1,6,1910,1234,2,GasA,Y,964,0,2008,164551.432307248
9249,60,3180,1Fam,5,5,2,0,6,2007,756,4,GasA,Y,1578,0,2007,111825.849158197
9250,72,9100,1Fam,3,5,2,1,5,2004,1390,2,GasA,Y,2262,0,2009,171900.651178446
9251,79,6300,1Fam,8,7,2,1,6,1946,768,3,GasA,Y,2090,0,2006,215415.948381313
9252,68,8849,1Fam,3,6,2,0,5,1957,1375,3,GasA,Y,1489,0,2008,97455.1032722896
9253,70,8450,1Fam,7,5,1,0,8,1922,1080,3,GasA,Y,1363,0,2010,163745.587265926
9254,,7875,2fmCon,6,5,1,0,6,1900,912,3,GasA,Y,1041,0,2007,129662.440328544
9255,70,2592,1Fam,8,4,1,0,5,1940,1462,1,GasA,Y,1057,0,2006,170088.692607011
9256,85,7200,1Fam,8,9,2,1,6,1934,795,3,GasA,Y,1453,0,2006,204645.661919085
9257,78,17140,Twnhs,7,5,2,0,7,1965,1686,3,Grav,Y,3112,0,2008,183200.998585867
9258,72,12220,1Fam,6,5,1,0,8,2004,1151,2,GasA,Y,2082,0,2008,191827.652191082
9259,21,8366,1Fam,4,5,1,1,7,1950,1349,4,GasA,Y,858,0,2008,149404.26978609
9260,50,8472,1Fam,7,8,1,0,5,1970,1638,3,GasA,Y,1505,0,2010,181014.946782656
9261,59,12257,1Fam,7,5,2,1,7,1957,630,4,GasA,Y,1436,0,2006,185625.643374063
9262,44,10603,1Fam,6,5,2,0,5,1960,1013,3,GasA,Y,1629,0,2007,153895.967278992
9263,58,11616,1Fam,5,5,1,1,5,1957,912,3,GasA,Y,1536,0,2010,148251.988311937
9264,63,10382,TwnhsE,6,3,1,0,6,1954,1726,3,GasA,Y,2262,0,2009,124184.458127225
9265,,53504,1Fam,5,4,1,1,7,1970,793,3,GasA,Y,2019,0,2007,172263.046078164
9266,,12384,1Fam,8,5,2,0,8,1968,808,2,GasA,Y,1516,0,2007,200925.587969361
9267,,9135,1Fam,7,5,2,1,6,1970,525,3,GasA,Y,630,0,2007,185263.582097422
9268,40,9549,1Fam,6,5,2,0,7,1965,626,2,GasA,Y,1535,0,2010,157779.84949748
9269,43,9525,Duplex,5,5,2,1,8,1945,894,3,GasA,Y,792,0,2007,145803.848510905
9270,24,9066,TwnhsE,8,5,1,0,8,1953,880,3,GasA,Y,912,0,2006,204444.085031014
9271,102,16033,1Fam,4,8,2,0,7,1953,1127,3,GasA,Y,1144,0,2008,172252.648602432
9272,64,7875,1Fam,9,5,1,0,7,1976,1057,3,GasA,Y,902,0,2009,207155.917085629
9273,,6900,1Fam,8,7,2,0,6,1962,1728,3,GasA,Y,1004,0,2009,235455.630127729
9274,65,8400,1Fam,8,5,0,1,5,1936,462,2,GasA,Y,2713,0,2009,166441.846972506
9275,35,6900,1Fam,5,5,3,1,8,2007,689,3,GasA,Y,630,0,2006,150742.460671708
9276,78,11210,Duplex,7,7,2,0,6,1921,1064,3,GasA,Y,1194,0,2009,193882.130372915
9277,75,12800,TwnhsE,5,5,1,0,6,1951,864,3,GasA,Y,2229,0,2007,127690.59947219
9278,,1526,1Fam,9,5,3,1,8,1916,936,3,GasA,Y,1593,0,2007,248898.148311212
9279,80,7642,1Fam,5,5,2,1,4,2006,1148,3,GasA,Y,1574,0,2009,168080.268845322
9280,128,12640,1Fam,6,5,1,0,6,2000,1367,4,GasA,Y,988,0,2007,176807.83202128
9281,70,8125,1Fam,7,7,1,1,6,1956,1838,2,GasA,Y,1285,0,2009,182554.72522745
9282,79,2651,1Fam,5,5,2,0,4,2003,928,3,GasA,Y,1486,0,2006,144149.23444499
9283,149,10421,1Fam,8,7,2,0,6,1954,1040,3,GasA,Y,924,0,2008,198105.817415966
9284,,4224,1Fam,4,5,1,0,8,1988,1056,2,GasA,Y,1993,0,2006,125778.139754229
9285,66,10029,1Fam,7,5,1,1,5,1993,3200,3,GasA,Y,1145,0,2006,243521.95814948
9286,80,9100,1Fam,7,6,1,0,7,1945,1710,4,GasA,Y,1550,0,2008,157356.341584251
9287,,10594,1Fam,5,5,2,0,6,2007,907,3,GasA,Y,1389,0,2008,107966.357818922
9288,70,6371,Duplex,7,5,1,0,8,2007,729,3,GasA,Y,1368,0,2007,155558.964531023
9289,83,13811,Twnhs,6,5,2,0,5,1953,773,2,GasA,Y,1844,0,2008,88651.8982401507
9290,60,7032,1Fam,6,7,2,1,8,1950,804,3,GasA,N,1230,0,2006,157538.034896827
9291,49,10335,1Fam,7,5,2,0,4,1977,1248,3,GasA,Y,1437,0,2009,137379.708718853
9292,55,6900,TwnhsE,5,5,3,1,7,2007,1028,0,GasA,Y,1680,0,2006,138809.29339651
9293,21,10440,TwnhsE,6,5,2,0,6,1965,1848,3,GasA,N,1456,0,2010,143445.305153413
9294,40,9206,1Fam,6,6,2,1,6,1973,2035,3,GasA,Y,2002,0,2008,171091.641120329
9295,60,7200,1Fam,4,5,1,1,5,1958,1436,4,GasA,Y,792,0,2010,154647.950424107
9296,,13284,1Fam,6,5,2,0,3,1959,729,3,GasA,N,1469,0,2009,143334.713787658
9297,87,9382,Duplex,6,7,2,1,5,1959,660,2,GasA,Y,1744,0,2008,184618.6668348
9298,62,10142,1Fam,6,6,1,0,6,1915,861,3,GasA,Y,1548,0,2008,144094.520655837
9299,65,11426,TwnhsE,6,5,1,1,7,2006,1008,3,GasA,Y,1976,0,2007,165180.684216611
9300,,12342,Duplex,6,5,2,0,7,1958,864,3,GasA,Y,1452,0,2007,105229.798791316
9301,85,7313,TwnhsE,6,5,1,1,8,2006,1095,3,GasA,Y,1077,0,2008,182632.470571401
9302,80,10832,1Fam,8,5,1,0,4,1965,1842,3,GasA,Y,1640,0,2009,278259.276932009
9303,50,14157,1Fam,6,8,2,0,6,2001,1032,2,GasA,Y,1720,0,2007,220992.963886431
9304,57,6000,1Fam,7,5,1,1,8,1950,825,3,GasA,Y,1894,0,2008,153120.909751641
9305,50,8120,1Fam,8,6,2,1,4,1928,756,3,GasA,Y,882,0,2008,227838.27361715
9306,,1920,1Fam,8,8,1,1,10,1954,918,2,GasA,Y,2094,0,2006,258425.595321209
9307,48,4500,1Fam,5,6,2,0,7,1957,1417,3,GasA,Y,1797,0,2010,153402.459322076
9308,59,9591,1Fam,4,5,2,0,8,1919,1199,3,GasA,Y,1614,0,2009,87255.4392063228
9309,80,7795,1Fam,5,5,2,1,6,1967,725,2,GasA,Y,1801,0,2007,134797.297871489
9310,60,12615,1Fam,5,5,2,0,8,2007,546,2,GasA,Y,1802,0,2010,139294.982332354
9311,75,1680,1Fam,6,7,2,0,14,2004,1478,4,GasA,Y,1431,0,2008,236811.129797208
9312,81,9600,1Fam,5,5,2,0,6,2004,702,2,GasA,Y,2022,0,2007,110489.082088081
9313,52,4388,1Fam,7,5,2,0,6,1958,894,4,GasA,Y,2084,0,2007,174046.901152797
9314,91,10000,1Fam,4,5,1,1,5,1977,611,4,GasA,Y,899,0,2007,150091.309623558
9315,,46589,1Fam,4,5,1,0,5,2003,925,4,GasA,Y,882,0,2007,154578.328823334
9316,70,9600,1Fam,6,5,2,1,5,1976,2216,3,GasA,Y,1458,0,2008,203798.383945795
9317,,11764,1Fam,9,5,1,1,6,1956,1064,3,GasA,Y,2158,0,2009,258518.096893912
9318,70,9100,TwnhsE,8,5,1,0,5,1937,953,2,GasA,Y,1440,0,2008,183829.460443181
9319,,11425,Twnhs,6,5,2,0,5,1976,864,3,GasA,Y,1976,0,2008,188115.217911099
9320,65,17140,1Fam,9,7,1,0,9,1999,1425,3,GasA,Y,747,0,2009,304017.675604656
9321,78,11694,1Fam,6,2,2,0,6,1976,672,2,GasA,Y,1936,0,2007,139958.2805652
9322,,4438,1Fam,5,8,2,1,8,2006,941,4,GasA,Y,1728,0,2009,166406.894132954
9323,60,10400,1Fam,7,5,2,1,6,1984,927,4,GasA,Y,1126,0,2009,183244.677208327
9324,56,2289,1Fam,8,6,2,1,6,1962,1196,1,GasA,Y,1525,0,2007,227687.37647854
9325,24,9303,1Fam,7,8,1,0,8,1958,1614,2,GasA,Y,1432,0,2008,201157.501698533
9326,107,6000,TwnhsE,7,6,2,1,5,1950,840,3,GasA,Y,2704,0,2010,143489.438778594
9327,60,50271,1Fam,4,6,2,0,5,1962,576,3,GasA,Y,960,0,2007,149048.894374895
9328,50,6000,1Fam,7,5,2,0,5,1946,672,2,GasA,Y,1196,0,2007,109130.25724845
9329,92,10634,1Fam,6,5,1,0,5,1999,1629,0,GasA,N,2643,0,2008,174238.690079356
9330,45,6000,1Fam,6,6,2,0,7,1890,1428,3,GasA,Y,912,0,2007,128163.567424848
9331,,8520,Duplex,6,5,2,0,7,1985,876,3,GasA,Y,1167,0,2006,188548.754110318
9332,95,8529,1Fam,4,5,2,0,8,1948,1073,3,GasA,Y,1728,0,2008,149821.649105058
9333,78,15611,1Fam,8,5,2,1,8,1980,1349,3,GasW,Y,2531,0,2006,312390.306487909
9334,141,4426,1Fam,6,5,1,0,7,2007,939,2,GasA,Y,894,0,2007,179126.035487949
9335,30,7000,Duplex,7,6,1,0,6,1990,1520,3,GasA,Y,2295,0,2009,200561.466254928
9336,30,12137,1Fam,7,5,2,1,6,1968,1092,3,GasA,Y,2157,0,2006,169268.466417341
9337,44,9945,1Fam,4,5,2,0,9,1937,1262,4,GasA,N,904,0,2009,142071.155447692
9338,,11207,1Fam,6,5,1,1,7,1918,1517,2,GasA,Y,1786,0,2010,189694.425115805
9339,,7820,1Fam,7,7,2,0,7,1995,907,3,GasA,Y,788,0,2008,186370.654600988
9340,,7018,1Fam,7,7,2,1,6,1979,720,3,GasA,Y,1471,0,2008,144485.807945887
9341,71,14226,1Fam,6,5,3,1,6,1971,755,3,GasA,Y,1148,0,2009,171465.298836752
9342,60,10084,1Fam,5,7,2,0,5,1992,1020,3,GasA,Y,1431,0,2009,153597.910110118
9343,80,9672,1Fam,6,5,1,0,7,2005,1316,2,GasA,Y,938,0,2009,159506.002991522
9344,52,9317,1Fam,9,5,2,1,6,2003,1602,3,GasA,N,1797,0,2008,291729.184941305
9345,47,7000,1Fam,5,7,2,0,9,1940,1563,4,GasA,Y,900,0,2007,177680.35785795
9346,73,2289,1Fam,5,5,2,0,9,2008,813,3,GasA,Y,1709,0,2009,139391.339157457
9347,68,14585,1Fam,8,5,1,0,9,2006,768,3,GasA,Y,1301,0,2007,199878.282940669
9348,68,7420,1Fam,7,5,1,0,4,2001,718,3,GasA,Y,2417,0,2008,177905.035992374
9349,24,32668,1Fam,8,5,1,0,5,1939,1536,1,GasA,Y,1626,0,2008,288269.231498086
9350,78,25000,1Fam,4,5,1,0,5,2005,783,3,GasA,Y,2153,0,2006,134591.318636249
9351,60,11700,1Fam,4,7,1,0,6,1948,756,4,GasA,Y,813,0,2006,127651.758900241
9352,,5000,1Fam,8,5,2,0,7,2003,1408,3,GasA,Y,1344,0,2009,256536.568885434
9353,60,8012,TwnhsE,5,5,1,1,9,1947,882,3,GasA,Y,1548,0,2006,147002.86743458
9354,35,32668,TwnhsE,7,7,2,0,7,2003,1470,4,GasA,Y,2520,0,2009,297054.722462737
9355,,10900,1Fam,6,5,2,0,6,1983,1161,4,GasA,Y,2576,0,2006,201154.745961572
9356,60,11900,TwnhsE,5,5,1,1,6,1940,853,3,GasA,Y,2217,0,2007,163499.462657281
9357,76,10005,1Fam,5,5,1,0,6,1967,1358,2,GasA,Y,1314,0,2007,164151.805552397
9358,55,11040,1Fam,6,7,2,0,6,2002,588,3,GasA,Y,2473,0,2008,158904.098321613
9359,,9873,1Fam,8,5,2,0,4,1959,990,2,GasA,Y,1812,0,2008,215358.245508645
9360,38,1680,1Fam,8,6,2,1,7,1999,882,3,GasW,Y,2392,0,2009,220973.407096055
9361,75,11767,1Fam,5,5,1,1,5,1948,952,3,GasA,N,1652,0,2008,140463.394149511
9362,107,4280,1Fam,8,5,1,1,4,1972,990,3,GasA,Y,1203,0,2007,154548.646160603
9363,,14803,TwnhsE,5,2,2,1,6,1978,793,5,GasA,Y,1458,0,2007,156255.491356543
9364,71,8877,1Fam,6,5,2,1,6,1968,641,2,GasA,Y,1558,0,2007,170824.776994302
9365,,8546,1Fam,6,7,2,0,5,1970,780,3,GasA,Y,1768,0,2008,174403.012844391
9366,50,7200,1Fam,7,6,1,1,9,2005,650,3,GasA,Y,1838,0,2007,141659.074757061
9367,56,12435,1Fam,4,7,2,0,5,1968,1026,2,GasA,Y,1721,0,2009,146190.162577829
9368,98,8163,1Fam,5,5,2,1,5,1963,912,6,GasA,Y,1456,0,2009,116802.186586782
9369,91,7930,1Fam,8,7,1,1,6,1961,1392,2,GasA,Y,1116,0,2006,276532.434195458
9370,21,10171,TwnhsE,6,5,1,0,5,1922,2153,3,GasA,Y,1208,0,2006,106628.116399902
9371,32,9531,TwnhsE,6,7,1,0,6,1958,1419,3,GasA,Y,1602,0,2008,120155.28996363
9372,36,18450,1Fam,5,4,1,0,10,2007,832,3,GasA,Y,1310,0,2009,98667.0026585067
9373,70,10356,1Fam,5,7,2,0,7,2007,912,5,GasA,Y,1117,0,2007,160832.48884792
9374,65,7922,1Fam,7,5,2,1,5,1992,0,3,GasA,Y,1032,0,2009,179639.300249791
9375,,14200,1Fam,6,5,2,0,8,1983,925,3,GasA,Y,1144,0,2008,201427.093419842
9376,100,7560,1Fam,9,6,1,0,4,1920,1210,3,GasA,Y,960,0,2008,226683.571544748
9377,50,5720,1Fam,6,5,2,0,8,1982,1391,3,GasA,Y,1392,0,2007,124528.159409388
9378,,10125,1Fam,7,5,2,1,8,1922,2077,3,GasA,Y,1302,0,2008,264805.251533574
9379,,10012,TwnhsE,7,7,2,0,5,1971,998,2,GasA,Y,1456,0,2006,197164.052060488
9380,,10004,1Fam,6,5,1,1,12,1983,2109,2,GasA,N,861,0,2009,186835.383457443
9381,80,12552,1Fam,9,1,1,1,5,1971,525,4,GasA,N,1795,0,2009,256117.160054249
9382,84,8125,1Fam,7,7,1,0,8,2004,789,2,GasA,Y,1577,0,2007,215868.041845921
9383,,12692,1Fam,9,5,2,0,10,1919,1694,2,GasA,N,1288,0,2007,387370.22042383
9384,,11249,1Fam,7,5,2,1,7,1976,1122,2,GasA,Y,1922,0,2009,156703.199178638
9385,75,8777,1Fam,6,5,2,0,7,1970,1057,4,GasA,Y,1560,0,2009,156915.297506333
9386,34,12099,1Fam,8,5,2,0,5,1963,319,3,GasA,Y,925,0,2008,166857.670296167
9387,50,8314,Duplex,5,5,2,0,7,1946,641,4,GasA,Y,1217,0,2008,109439.752522488
9388,85,8281,1Fam,5,5,1,0,6,1915,926,6,GasA,Y,1732,0,2010,104938.808618253
9389,67,6270,TwnhsE,5,5,1,0,7,1892,1116,3,GasA,Y,864,0,2006,105422.807769434
9390,60,7844,1Fam,7,8,2,0,8,1880,1478,3,GasA,Y,1656,0,2006,241874.361256543
9391,122,9750,1Fam,5,5,2,0,6,1964,1264,3,GasA,Y,1710,0,2010,158064.047419628
9392,,7750,1Fam,5,7,2,0,6,1918,798,3,GasA,Y,789,0,2006,119942.669704072
9393,60,13651,1Fam,6,5,2,0,7,1880,912,3,GasA,Y,1509,0,2007,157901.489481949
9394,91,16059,1Fam,6,6,3,1,4,1963,636,3,GasA,Y,845,0,2008,207439.442734851
9395,70,8281,Twnhs,5,5,2,1,10,1988,1350,3,GasA,Y,2002,0,2010,174189.821869978
9396,92,11645,TwnhsE,6,5,1,0,10,1971,1109,3,GasA,Y,1767,0,2010,178744.879019321
9397,,10140,1Fam,6,6,2,0,6,2007,440,2,GasA,N,1350,0,2010,176273.004281662
9398,95,12090,TwnhsE,5,5,1,0,7,2002,676,3,GasA,Y,1960,0,2006,142379.410070208
9399,79,16492,1Fam,9,6,1,1,9,2000,1392,4,GasA,Y,747,0,2007,312900.502814426
9400,45,15138,Twnhs,5,5,2,1,8,1970,1195,2,GasA,Y,2728,0,2009,153701.201339974
9401,,9000,1Fam,8,5,1,0,5,1935,825,2,GasA,Y,2291,0,2007,217118.315381156
9402,90,8500,1Fam,7,5,2,1,6,1999,0,3,GasA,Y,3228,0,2010,189046.808887544
9403,60,9750,1Fam,4,6,1,0,8,1975,912,4,GasA,Y,1080,0,2009,103623.728973054
9404,57,13693,1Fam,5,5,1,1,4,1980,761,2,GasA,Y,1327,0,2007,101183.329633266
9405,91,3230,1Fam,8,5,1,1,5,1959,864,2,GasA,Y,1555,0,2007,143970.165432845
9406,60,10500,1Fam,3,5,1,0,3,1880,859,2,GasA,N,1060,0,2007,78268.1550435087
9407,44,13500,1Fam,6,5,1,1,3,1958,1050,3,GasA,Y,1976,0,2006,147349.188914384
9408,50,7931,1Fam,7,5,2,0,6,1953,1728,3,GasA,Y,1250,0,2008,183038.043422468
9409,24,11443,1Fam,5,5,1,0,6,2000,1156,3,GasA,Y,1776,0,2008,172398.24981037
9410,70,8125,1Fam,7,6,2,0,9,1996,788,3,GasA,Y,630,0,2006,184472.527276581
9411,98,4280,1Fam,8,5,2,1,6,1955,0,4,GasA,Y,1768,0,2009,161039.589800392
9412,24,9525,1Fam,4,7,2,0,4,1970,1276,1,GasA,Y,1800,0,2008,101328.561020232
9413,50,11475,1Fam,6,9,2,1,5,1910,747,3,GasA,Y,1414,0,2008,174514.761880924
9414,150,5271,1Fam,5,6,2,0,5,1934,1848,3,GasA,Y,1218,0,2006,174477.353846536
9415,60,20896,1Fam,5,5,1,0,5,1922,744,3,GasA,Y,1496,0,2007,136340.439642233
9416,60,12394,1Fam,4,2,1,0,8,1921,832,3,GasA,Y,1094,0,2009,105932.519163761
9417,64,8738,2fmCon,7,6,2,0,6,1997,1482,1,GasA,Y,1382,0,2009,250332.344449957
9418,72,5400,1Fam,7,5,1,0,9,1916,1003,2,GasA,Y,1224,0,2009,158642.919948685
9419,,10900,1Fam,6,5,2,0,8,1999,847,3,GasA,Y,1269,0,2006,204163.300245572
9420,94,8246,TwnhsE,5,6,2,1,8,2008,1833,2,GasA,Y,902,0,2009,196411.853541919
9421,95,5687,1Fam,5,6,2,0,5,1955,972,3,GasA,Y,1126,0,2006,168462.541148508
9422,,6629,1Fam,6,6,2,0,7,1930,1952,3,GasA,Y,1717,0,2006,178359.253503099
9423,51,8635,1Fam,7,5,3,1,10,2005,728,2,GasA,N,3112,0,2006,199221.160962969
9424,76,13837,1Fam,8,5,2,0,5,2002,1468,2,GasW,Y,964,0,2006,294375.207476385
9425,70,10141,1Fam,9,5,2,0,6,2009,2109,3,GasA,Y,1200,0,2008,379699.987715916
9426,71,8521,1Fam,8,8,2,1,8,2006,981,3,GasA,Y,1686,0,2008,233312.280532433
