id,species1,species2,species3,species4,species5,species6,species7,species8,species9,species10
sample_2039,0.000361761,0.000168028,0.000220775,0.078119294,3.35E-08,0.014351737,1.41E-10,5.89E-07,0.90677777,1.23E-08
sample_2040,2.94E-11,5.41E-10,4.17E-06,3.02E-17,1.71E-06,3.84E-12,0.970920307,4.66E-05,5.55E-14,0.029027222
sample_2041,2.77E-06,0.000149407,0.000155786,8.35E-13,0.09735197,8.91E-09,3.47E-05,0.869039788,2.34E-09,0.033265574
sample_2042,0.000133471,0.178285588,0.029605389,1.27E-10,0.752749209,7.14E-05,6.02E-06,0.036167853,1.30E-06,0.002979768
sample_2043,4.83E-05,2.05E-05,0.001510053,0.000378885,1.36E-07,0.602113907,3.96E-10,1.13E-07,0.395928073,3.28E-08
sample_2044,2.69E-08,7.88E-06,0.066112636,3.07E-14,0.741263566,3.21E-07,0.004170993,0.000661159,1.89E-10,0.187783416
sample_2045,0.953869529,0.000347437,2.06E-06,0.044545601,8.96E-08,1.27E-08,5.26E-10,0.000625529,0.000609638,1.02E-07
sample_2046,8.22E-10,4.73E-08,0.000127746,6.13E-16,0.000661705,1.98E-10,0.318512116,0.002063426,1.66E-12,0.678634959
sample_2047,1.30E-08,4.31E-08,4.67E-06,7.53E-15,0.000259066,2.59E-11,0.008656112,0.010754664,9.15E-12,0.98032543
sample_2048,3.36E-07,0.000195106,0.045599409,5.06E-13,0.950375946,8.58E-06,1.49E-05,0.000286131,5.19E-09,0.003519616
sample_2049,2.53E-11,9.96E-10,1.50E-05,2.54E-17,4.59E-06,1.06E-11,0.971784127,4.53E-05,5.93E-14,0.028150944
sample_2050,1.29E-11,5.91E-10,1.75E-05,1.40E-17,2.37E-06,9.44E-12,0.98791525,1.83E-05,3.44E-14,0.012046571
sample_2051,4.67E-09,1.45E-07,4.13E-05,2.62E-15,0.001991208,1.59E-10,0.021850277,0.0153361,6.01E-12,0.960781008
sample_2052,0.004113906,0.125709468,0.000322398,1.38E-09,0.007322178,4.16E-07,6.07E-07,0.862096343,3.15E-06,0.000431535
sample_2053,9.27E-11,8.70E-09,0.000591116,1.05E-16,9.96E-05,2.75E-10,0.932195755,5.09E-05,3.48E-13,0.067062648
sample_2054,2.87E-09,2.20E-08,6.69E-06,1.84E-15,0.000164158,2.37E-11,0.039489664,0.004785309,2.80E-12,0.955554153
sample_2055,0.004246498,7.32E-05,2.13E-06,0.994560419,3.06E-09,1.64E-07,3.53E-11,7.81E-06,0.001109726,3.49E-09
sample_2056,2.82E-10,3.04E-08,0.007945413,3.95E-16,0.00056617,2.72E-09,0.885862224,3.76E-05,1.52E-12,0.105588546
sample_2057,0.004486293,0.166411674,0.019790959,3.32E-06,0.000113916,0.710404142,2.29E-08,7.28E-05,0.098712612,4.25E-06
sample_2058,0.609886466,0.000453084,2.72E-06,0.38792223,5.90E-08,2.79E-08,3.79E-10,0.000360503,0.001374844,6.41E-08
sample_2059,1.01E-07,1.08E-05,0.761215875,4.47E-13,0.23529981,4.95E-05,4.22E-05,9.61E-06,4.67E-09,0.003372098
sample_2060,3.13E-08,1.01E-05,0.017663188,2.69E-14,0.729781693,1.12E-07,0.003378239,0.002506508,1.51E-10,0.246660142
sample_2061,6.40E-12,3.71E-10,4.40E-05,8.31E-18,1.22E-06,1.39E-11,0.996167324,4.66E-06,2.23E-14,0.003782824
sample_2062,1.14E-11,2.50E-10,3.85E-06,1.29E-17,5.93E-07,2.68E-12,0.991309698,1.61E-05,2.47E-14,0.008669771
sample_2063,5.09E-09,2.12E-07,0.970263814,2.44E-14,0.016729134,1.28E-06,0.001424628,1.40E-06,1.57E-10,0.011579517
sample_2064,1.64E-09,6.29E-09,3.56E-06,1.31E-15,3.22E-05,9.96E-12,0.148113938,0.001192107,1.61E-12,0.850658199
sample_2065,0.009672411,0.225102002,0.000341193,3.65E-09,0.00474923,6.00E-07,4.53E-07,0.759827566,7.52E-06,0.00029902
sample_2066,0.370387669,0.000112793,1.73E-06,0.628752739,3.51E-08,1.07E-08,3.59E-10,0.000260542,0.000484425,5.60E-08
sample_2067,8.71E-11,3.89E-09,3.42E-05,7.91E-17,2.69E-05,3.06E-11,0.892497673,0.000182167,1.94E-13,0.107259015
sample_2068,2.70E-07,2.32E-05,0.857567109,1.77E-12,0.140824834,0.000281182,1.23E-05,7.50E-06,2.20E-08,0.001283582
sample_2069,4.95E-09,3.30E-09,1.41E-06,5.28E-15,1.21E-05,4.98E-12,0.087718912,0.000376194,3.73E-12,0.911891384
sample_2070,1.23E-07,1.93E-06,0.991032207,2.76E-12,0.008296764,0.000421775,3.60E-06,4.52E-07,3.24E-08,0.000243107
sample_2071,0.004046655,0.992591211,0.000257419,1.29E-08,0.00016953,1.17E-05,1.24E-08,0.002841605,7.70E-05,4.80E-06
sample_2072,0.711068045,0.022943897,2.26E-05,0.210472297,2.78E-07,1.69E-06,6.83E-10,0.00045412,0.055036972,1.20E-07
sample_2073,2.77E-10,1.04E-08,3.93E-05,2.25E-16,8.65E-05,4.95E-11,0.66860576,0.000710226,5.28E-13,0.330558223
sample_2074,3.65E-11,2.06E-09,4.41E-05,3.68E-17,1.30E-05,2.79E-11,0.960263611,5.51E-05,9.74E-14,0.039624279
sample_2075,2.85E-08,8.02E-06,0.012137073,2.25E-14,0.531532432,6.26E-08,0.007117778,0.00459008,1.15E-10,0.444614523
sample_2076,0.272312714,0.033721498,6.97E-05,1.48E-07,0.000286542,9.66E-08,1.65E-07,0.693478736,3.91E-05,9.13E-05
sample_2077,1.42E-09,9.86E-09,5.80E-06,1.04E-15,6.13E-05,1.56E-11,0.136738092,0.001942372,1.52E-12,0.86125242
sample_2078,1.26E-07,6.84E-08,0.999435737,3.91E-11,0.000311438,5.17E-05,8.05E-06,3.31E-08,1.73E-07,0.000192716
sample_2079,6.57E-07,0.000147709,0.458192708,2.38E-12,0.538985914,0.000206569,1.53E-05,5.13E-05,3.02E-08,0.002399874
sample_2080,0.972082636,0.022007571,1.05E-05,0.000671086,6.81E-07,2.24E-07,1.01E-09,0.001600693,0.003626399,2.46E-07
sample_2081,5.44E-11,4.67E-09,0.000324715,6.21E-17,4.35E-05,1.43E-10,0.957689799,3.41E-05,1.97E-13,0.04190787
sample_2082,8.92E-05,0.007985322,0.000329282,2.58E-11,0.057413617,1.07E-07,3.18E-06,0.931322646,8.35E-08,0.002856606
sample_2083,0.92284381,0.050409892,2.17E-05,0.00510199,6.62E-07,1.09E-06,1.01E-09,0.000992428,0.020628173,2.15E-07
sample_2084,7.46E-06,2.63E-05,0.007794666,2.57E-08,4.91E-06,0.991413159,2.11E-09,1.25E-07,0.000753119,2.50E-07
sample_2085,9.06E-06,0.010350953,0.020377214,8.91E-12,0.959608023,1.76E-05,6.59E-06,0.006730975,9.04E-08,0.002899514
sample_2086,0.0134945,0.00137916,5.82E-06,0.946344611,1.38E-08,2.26E-06,4.99E-11,1.01E-05,0.038763561,6.47E-09
sample_2087,0.997484686,4.35E-05,1.10E-06,0.000364311,2.77E-07,1.31E-09,2.44E-09,0.002066926,3.85E-05,6.42E-07
sample_2088,0.001574936,0.99479386,0.000916199,5.52E-09,0.000627016,6.21E-05,2.74E-08,0.001958278,5.71E-05,1.04E-05
sample_2089,0.99192128,8.44E-05,1.90E-06,2.61E-05,1.16E-06,1.67E-09,7.54E-09,0.007937556,2.51E-05,2.50E-06
sample_2090,1.50E-11,1.14E-09,0.00027103,2.08E-17,6.36E-06,7.12E-11,0.991643346,5.42E-06,6.43E-14,0.008073836
sample_2091,1.11E-05,1.05E-05,0.001960034,1.68E-06,3.58E-07,0.978350506,4.47E-10,5.01E-08,0.019665729,4.35E-08
sample_2092,9.87E-09,1.15E-06,0.65904177,2.09E-14,0.100494496,6.03E-07,0.039942645,4.99E-05,1.20E-10,0.200469416
sample_2093,7.81E-05,0.041911701,0.003980195,3.45E-11,0.596123769,2.02E-06,9.51E-06,0.351158249,2.01E-07,0.006736284
sample_2094,1.38E-08,2.50E-08,2.96E-06,8.80E-15,0.000128529,1.62E-11,0.009712729,0.005755445,8.88E-12,0.984400301
sample_2095,0.000381174,0.000226844,0.000131943,0.046815106,2.90E-08,0.008192952,9.67E-11,5.56E-07,0.944251385,9.15E-09
sample_2096,5.73E-08,1.13E-05,0.372284778,1.37E-13,0.613438109,7.33E-06,0.000196794,4.02E-05,1.20E-09,0.014021442
sample_2097,0.950010254,4.83E-05,8.05E-06,7.38E-06,1.72E-05,2.07E-09,2.94E-07,0.049769589,1.53E-05,0.000123707
sample_2098,4.76E-05,0.0005643,0.007082003,6.30E-08,1.31E-05,0.98991295,3.21E-09,9.58E-07,0.002378513,4.78E-07
sample_2099,1.04E-07,3.14E-05,0.163990663,2.12E-13,0.828340375,8.62E-06,6.09E-05,7.48E-05,2.02E-09,0.007493129
sample_2100,0.000222913,0.000158907,0.000162576,0.009862352,3.49E-08,0.02089303,9.59E-11,3.43E-07,0.968699834,9.27E-09
sample_2101,2.64E-11,2.16E-09,0.000333469,3.39E-17,1.58E-05,1.06E-10,0.983072723,1.12E-05,1.08E-13,0.016566872
sample_2102,3.86E-08,3.85E-06,0.000474757,1.95E-14,0.085656554,3.41E-09,0.005240868,0.067369964,6.42E-11,0.841253966
sample_2103,4.43E-12,1.38E-10,8.94E-06,6.00E-18,1.95E-07,3.53E-12,0.998329358,4.32E-06,1.26E-14,0.00165718
sample_2104,5.44E-07,1.06E-05,0.986099015,1.49E-11,0.010209954,0.003504115,1.81E-06,1.10E-06,2.20E-07,0.000172605
sample_2105,4.97E-12,2.54E-10,0.00015195,8.52E-18,4.06E-07,2.59E-11,0.998791784,1.46E-06,2.23E-14,0.001054398
sample_2106,3.56E-08,2.32E-06,0.906202853,1.88E-13,0.0903536,1.98E-05,7.00E-05,3.15E-06,1.74E-09,0.003348177
sample_2107,5.15E-12,1.33E-10,7.61E-06,7.19E-18,1.54E-07,3.19E-12,0.998418178,4.76E-06,1.41E-14,0.001569306
sample_2108,3.88E-12,1.78E-10,2.77E-05,5.54E-18,3.15E-07,7.74E-12,0.998541496,2.71E-06,1.34E-14,0.001427783
sample_2109,3.51E-06,4.15E-06,0.938097829,3.03E-09,0.000341132,0.06148856,3.98E-07,2.37E-07,3.56E-05,2.86E-05
sample_2110,5.04E-11,2.71E-09,4.36E-05,4.90E-17,1.82E-05,3.09E-11,0.942324253,8.49E-05,1.28E-13,0.057529093
sample_2111,0.987258692,0.007317964,6.07E-06,4.20E-05,1.27E-06,4.13E-08,1.88E-09,0.004957581,0.000415849,5.62E-07
sample_2112,5.01E-11,1.70E-09,1.48E-05,4.72E-17,8.77E-06,1.30E-11,0.938544748,0.000103696,1.06E-13,0.061328003
sample_2113,1.40E-08,1.29E-06,0.848293727,4.32E-14,0.121747647,2.39E-06,0.001605006,1.03E-05,3.07E-10,0.028339671
sample_2114,1.05E-07,2.76E-05,0.229794555,2.38E-13,0.762567847,1.17E-05,6.64E-05,5.76E-05,2.30E-09,0.007474089
sample_2115,6.99E-08,1.79E-06,6.97E-05,2.99E-14,0.016759619,6.50E-10,0.002506294,0.172390031,6.64E-11,0.808272517
sample_2116,0.084212366,0.774322135,0.000290467,0.000117443,4.83E-06,0.000251827,2.29E-09,0.000318237,0.140482205,4.88E-07
sample_2117,5.11E-12,2.30E-10,0.000114971,8.87E-18,2.55E-07,2.08E-11,0.999039692,1.81E-06,2.16E-14,0.000843271
sample_2118,0.99729754,4.46E-05,1.14E-06,0.000257503,3.21E-07,1.29E-09,2.76E-09,0.002362697,3.54E-05,7.47E-07
sample_2119,1.62E-05,0.00020389,0.185724857,3.35E-09,0.000533048,0.813413503,8.24E-08,1.82E-06,9.53E-05,1.12E-05
sample_2120,0.277647713,0.577495885,0.000149469,0.000718806,2.87E-06,4.93E-05,2.02E-09,0.000616556,0.143318952,4.29E-07
sample_2121,7.07E-06,1.60E-05,0.049458904,1.71E-08,2.32E-05,0.950105349,1.22E-08,1.73E-07,0.000388005,1.27E-06
sample_2122,0.001209897,0.000324681,0.000111216,0.820009617,2.08E-08,0.000686858,1.54E-10,2.48E-06,0.177655223,1.25E-08
sample_2123,7.30E-10,5.45E-09,5.85E-06,5.99E-16,2.83E-05,1.23E-11,0.380648838,0.0009298,8.80E-13,0.618387168
sample_2124,2.37E-05,0.000537579,6.10E-05,5.90E-12,0.016743988,9.08E-09,3.13E-06,0.979315371,1.29E-08,0.003315188
sample_2125,3.16E-07,1.54E-06,0.995966416,2.52E-11,0.001738887,0.002207975,1.24E-06,2.02E-07,3.00E-07,8.31E-05
sample_2126,1.88E-10,1.74E-08,0.000493887,1.89E-16,0.000231292,3.22E-10,0.844893619,0.000162019,6.11E-13,0.154219165
sample_2127,1.38E-05,0.000764874,0.883999682,3.39E-10,0.025005182,0.089988965,1.26E-06,1.68E-05,7.50E-06,0.000201987
sample_2128,0.008418884,0.989748133,0.000164564,6.56E-08,4.38E-05,1.47E-05,5.18E-09,0.001296423,0.000311675,1.76E-06
sample_2129,1.73E-06,1.37E-05,0.96661503,1.53E-10,0.002586116,0.030713049,6.93E-07,7.30E-07,2.54E-06,6.64E-05
sample_2130,1.90E-09,2.43E-07,0.061622144,2.78E-15,0.009037446,2.90E-08,0.569870662,0.000113003,1.23E-11,0.359356472
sample_2131,7.89E-05,0.002278544,0.040102976,1.80E-08,0.000206501,0.956658091,2.51E-08,5.20E-06,0.000665523,4.24E-06
sample_2132,0.000183301,0.000649327,0.001630712,1.09E-05,1.03E-06,0.815674206,7.16E-10,7.36E-07,0.181849709,9.09E-08
sample_2133,4.01E-10,2.47E-09,4.01E-06,3.72E-16,9.89E-06,7.20E-12,0.654782201,0.000366953,5.09E-13,0.344836942
sample_2134,0.000136103,0.000269628,0.001061694,3.87E-05,4.05E-07,0.656444526,4.17E-10,3.99E-07,0.342048522,4.79E-08
sample_2135,0.002192939,0.001154378,4.98E-05,0.335851883,2.78E-08,0.000422439,8.76E-11,2.43E-06,0.660326119,9.50E-09
sample_2136,0.000301478,0.000390033,0.00015402,0.001834651,5.99E-08,0.021241975,1.04E-10,4.76E-07,0.976077296,1.16E-08
sample_2137,1.74E-06,4.39E-06,0.969288545,4.83E-10,0.000744119,0.029913486,5.24E-07,2.78E-07,6.53E-06,4.04E-05
sample_2138,6.69E-06,1.84E-05,0.689403048,3.41E-09,0.000492587,0.309996016,2.42E-07,5.45E-07,6.00E-05,2.25E-05
sample_2139,0.000348658,0.000227236,0.000124847,0.030583709,2.94E-08,0.008794967,9.02E-11,5.04E-07,0.959920041,8.71E-09
sample_2140,4.01E-10,2.97E-08,0.065851219,8.40E-16,0.000564375,1.20E-08,0.868242187,8.65E-06,3.41E-12,0.065333527
sample_2141,0.145861318,0.406689785,0.000215748,0.001781764,2.08E-06,0.000191756,1.61E-09,0.000257477,0.444999761,3.07E-07
sample_2142,4.00E-12,1.92E-10,5.10E-05,6.13E-18,3.09E-07,1.17E-11,0.998801635,2.06E-06,1.53E-14,0.001145028
sample_2143,2.71E-06,5.51E-05,0.957465894,1.11E-10,0.008359923,0.033993936,9.86E-07,2.41E-06,2.07E-06,0.00011694
sample_2144,2.12E-05,0.005143941,0.001117973,7.41E-12,0.386567047,2.23E-07,1.36E-05,0.595898237,3.26E-08,0.011237758
sample_2145,4.28E-06,0.000295465,0.932254809,6.30E-11,0.051557911,0.015519891,2.30E-06,1.39E-05,1.17E-06,0.000350311
sample_2146,7.63E-09,2.63E-08,0.99810649,2.26E-13,0.00080454,2.59E-06,0.000108466,4.56E-08,1.18E-09,0.000977834
sample_2147,5.44E-09,3.53E-07,0.000155776,3.17E-15,0.007299822,5.58E-10,0.024821192,0.014817296,9.06E-12,0.952905554
sample_2148,0.001408836,0.002259207,8.15E-05,0.005335997,7.10E-08,0.002158888,1.09E-10,1.82E-06,0.988753699,1.38E-08
sample_2149,4.41E-12,1.89E-10,1.56E-05,5.76E-18,4.00E-07,5.56E-12,0.997744796,4.19E-06,1.36E-14,0.002235029
sample_2150,1.27E-10,1.08E-08,0.000313715,1.28E-16,0.000123497,1.96E-10,0.887588944,0.000120301,4.00E-13,0.111853532
sample_2151,3.05E-09,5.52E-08,1.81E-05,1.81E-15,0.000581319,6.29E-11,0.033652033,0.008834643,3.54E-12,0.956913881
sample_2152,8.79E-12,5.65E-10,7.01E-05,1.13E-17,2.32E-06,2.23E-11,0.994363491,5.79E-06,3.17E-14,0.00555828
sample_2153,4.68E-07,0.000110465,0.39977883,1.54E-12,0.597073618,0.000120424,1.88E-05,5.18E-05,1.86E-08,0.002845661
sample_2154,0.001109739,0.984047265,0.001897225,1.81E-09,0.004481276,4.12E-05,1.20E-07,0.008352578,1.74E-05,5.32E-05
sample_2155,3.07E-08,2.40E-07,0.99668126,8.33E-13,0.002959219,5.12E-05,8.23E-06,1.22E-07,7.22E-09,0.000299706
sample_2156,9.22E-12,2.65E-10,5.65E-06,1.04E-17,6.85E-07,3.43E-12,0.992732609,1.35E-05,2.17E-14,0.007247531
sample_2157,4.50E-06,0.004506857,0.031930934,5.54E-12,0.958752823,2.67E-05,6.68E-06,0.002267102,6.12E-08,0.002504328
sample_2158,0.074409666,0.002522002,5.97E-06,0.900612607,3.11E-08,7.28E-07,1.12E-10,4.65E-05,0.022402463,1.64E-08
sample_2159,1.14E-05,1.77E-05,1.50E-05,3.11E-12,0.004013425,7.31E-10,1.81E-05,0.973381989,3.13E-09,0.022542308
sample_2160,1.98E-09,1.92E-08,8.19E-06,1.31E-15,0.000147235,2.51E-11,0.0674117,0.003830556,2.12E-12,0.928602293
sample_2161,7.94E-05,4.24E-05,0.000766604,0.001071726,8.92E-08,0.315259518,2.46E-10,1.61E-07,0.682780164,2.16E-08
sample_2162,1.35E-05,3.81E-05,1.59E-05,3.38E-12,0.004392357,1.09E-09,7.08E-06,0.986891616,4.05E-09,0.008641394
sample_2163,3.18E-07,2.04E-06,0.995231504,2.00E-11,0.002391669,0.002278597,1.33E-06,2.61E-07,2.49E-07,9.40E-05
sample_2164,0.000102134,5.34E-05,0.000549642,0.002697848,6.56E-08,0.172416838,1.99E-10,1.93E-07,0.824179841,1.73E-08
sample_2165,2.81E-07,2.02E-07,0.999188984,1.10E-10,0.000330078,0.00039413,2.18E-06,4.99E-08,6.80E-07,8.34E-05
sample_2166,0.004590495,0.043376711,0.000140456,1.36E-09,0.003255098,1.36E-07,4.37E-07,0.948311824,2.14E-06,0.000322703
sample_2167,0.012565264,0.939391485,0.000283209,1.28E-08,0.000692108,2.63E-06,5.79E-08,0.046997775,3.94E-05,2.81E-05
sample_2168,1.09E-08,9.44E-07,0.869578964,3.30E-14,0.090627494,1.66E-06,0.002956883,9.94E-06,2.22E-10,0.036824105
sample_2169,5.73E-07,5.64E-06,0.990651507,2.94E-11,0.003904627,0.005334502,1.18E-06,5.27E-07,4.21E-07,0.000101017
sample_2170,0.00201888,0.000398749,7.35E-06,0.94828343,6.10E-09,1.00E-05,2.78E-11,2.14E-06,0.049279413,3.00E-09
sample_2171,0.002741004,0.065807897,0.012490086,4.28E-06,4.69E-05,0.794189293,1.19E-08,3.17E-05,0.124686709,2.05E-06
sample_2172,5.63E-09,3.29E-07,0.940223849,2.06E-14,0.028003886,9.74E-07,0.004259769,3.72E-06,1.29E-10,0.027507468
sample_2173,6.39E-08,1.93E-05,0.1389325,1.16E-13,0.848067913,3.84E-06,0.000124034,8.94E-05,1.01E-09,0.012762965
sample_2174,0.920091405,0.015726798,1.35E-05,0.045360923,2.88E-07,5.55E-07,6.75E-10,0.000644221,0.018162139,1.30E-07
sample_2175,1.77E-08,4.39E-06,0.032957569,1.72E-14,0.34484254,9.21E-08,0.024733934,0.001757102,8.88E-11,0.595704357
sample_2176,4.28E-08,6.67E-06,0.537904533,1.14E-13,0.445029415,6.75E-06,0.000317111,2.67E-05,9.59E-10,0.016708755
sample_2177,1.48E-10,8.11E-10,2.31E-06,1.59E-16,2.28E-06,3.38E-12,0.893141325,9.54E-05,2.07E-13,0.106758687
sample_2178,8.07E-08,4.91E-08,0.999349341,1.82E-11,0.000337745,2.54E-05,1.39E-05,3.06E-08,7.75E-08,0.000273357
sample_2179,2.28E-08,5.62E-08,4.55E-06,1.29E-14,0.000302445,2.88E-11,0.005929741,0.014012233,1.44E-11,0.979750957
sample_2180,6.75E-12,3.59E-10,0.000402512,1.26E-17,7.00E-07,5.59E-11,0.998319939,1.14E-06,3.50E-14,0.001275707
sample_2181,0.000274106,0.000158812,0.000171846,0.028020151,3.17E-08,0.015837302,1.06E-10,4.23E-07,0.955537318,9.80E-09
sample_2182,0.180531798,0.027595017,6.71E-05,8.46E-08,0.000347754,8.15E-08,1.90E-07,0.791321624,2.57E-05,0.000110626
sample_2183,0.000834897,0.000260602,0.000457394,0.401383673,4.89E-08,0.010701937,3.42E-10,1.78E-06,0.586359644,2.61E-08
sample_2184,2.19E-11,1.45E-09,7.17E-05,2.44E-17,8.70E-06,3.32E-11,0.980437407,2.17E-05,6.89E-14,0.019460493
sample_2185,4.90E-08,1.47E-05,0.126819643,8.20E-14,0.853450975,2.34E-06,0.000216796,0.000108852,6.73E-10,0.019386626
sample_2186,6.31E-12,3.67E-10,4.51E-05,8.24E-18,1.20E-06,1.41E-11,0.996274481,4.51E-06,2.21E-14,0.003674679
sample_2187,4.86E-09,2.13E-07,0.966717035,2.20E-14,0.017008653,1.11E-06,0.002007853,1.65E-06,1.39E-10,0.014263482
sample_2188,1.29E-06,6.77E-06,0.977143553,1.56E-10,0.001654042,0.021133593,6.70E-07,4.32E-07,2.34E-06,5.73E-05
sample_2189,2.38E-09,8.12E-08,4.45E-05,1.46E-15,0.001107014,1.30E-10,0.05305099,0.007793897,3.42E-12,0.93800353
sample_2190,0.996983377,0.000388454,1.64E-06,0.00015001,3.33E-07,4.91E-09,1.18E-09,0.002365799,0.00011005,3.27E-07
sample_2191,0.992157102,7.98E-05,1.87E-06,2.76E-05,1.13E-06,1.62E-09,7.54E-09,0.007705192,2.49E-05,2.49E-06
sample_2192,2.87E-11,1.22E-09,0.007508488,7.45E-17,4.24E-06,6.58E-10,0.989370081,7.39E-07,2.30E-13,0.003116449
sample_2193,0.13220331,0.788987362,0.00018396,0.000112784,4.35E-06,7.87E-05,2.18E-09,0.000504769,0.077924246,4.89E-07
sample_2194,1.27E-05,5.79E-06,0.00712173,3.60E-06,7.34E-07,0.969126538,1.45E-09,5.68E-08,0.023728745,1.20E-07
sample_2195,9.55E-08,3.22E-05,0.003056787,5.65E-14,0.848713651,5.13E-08,0.000520523,0.017493913,2.90E-10,0.130182747
sample_2196,0.000796597,0.000328935,0.000135163,0.350291982,2.73E-08,0.00296894,1.30E-10,1.24E-06,0.645477101,1.16E-08
sample_2197,4.00E-05,0.001400863,0.000100084,1.03E-11,0.023037579,2.00E-08,2.71E-06,0.972705082,2.53E-08,0.002713615
sample_2198,1.60E-07,8.69E-06,0.935013972,1.38E-12,0.063854115,0.000238034,1.02E-05,2.91E-06,1.66E-08,0.000871946
sample_2199,0.908613438,0.001376877,3.82E-06,0.087110962,1.09E-07,5.05E-08,4.65E-10,0.000547677,0.002346979,8.71E-08
sample_2200,1.89E-07,6.22E-06,0.973044352,2.56E-12,0.026018554,0.000499141,5.06E-06,1.41E-06,3.24E-08,0.000425038
sample_2201,3.85E-09,3.93E-09,1.66E-06,3.71E-15,1.56E-05,5.67E-12,0.088887865,0.0005417,3.02E-12,0.910553167
sample_2202,7.50E-08,1.49E-05,0.001874619,4.07E-14,0.430777062,1.83E-08,0.002678823,0.048575493,1.69E-10,0.516079011
sample_2203,1.06E-08,1.03E-06,0.82913786,2.86E-14,0.100566378,1.23E-06,0.00655026,1.65E-05,1.84E-10,0.063726747
sample_2204,0.001304912,0.000138064,3.68E-06,0.98910824,2.75E-09,2.30E-06,1.84E-11,1.77E-06,0.009441022,1.84E-09
sample_2205,3.14E-10,1.75E-08,0.089767511,7.88E-16,0.000267928,1.20E-08,0.871613723,3.72E-06,3.09E-12,0.038347091
sample_2206,6.28E-08,1.05E-06,4.14E-05,2.71E-14,0.008610663,3.70E-10,0.002628726,0.144839868,5.35E-11,0.843878195
sample_2207,5.17E-10,5.49E-08,0.001041393,4.91E-16,0.001019397,8.53E-10,0.647753799,0.000423247,1.67E-12,0.349762108
sample_2208,0.005393094,0.109943272,0.009692093,1.46E-05,3.39E-05,0.540411701,1.04E-08,4.38E-05,0.33446573,1.78E-06
sample_2209,7.06E-09,1.23E-06,0.085532104,8.93E-15,0.077899775,8.59E-08,0.1714748,0.000427333,4.38E-11,0.664664669
sample_2210,0.90351748,0.000224525,8.60E-06,2.47E-06,1.92E-05,3.92E-09,1.13E-07,0.096157328,1.88E-05,5.14E-05
sample_2211,0.002568655,0.089129602,0.00030761,8.21E-10,0.009046967,3.36E-07,7.04E-07,0.898424592,1.96E-06,0.000519575
sample_2212,2.83E-06,0.00010343,9.80E-05,8.21E-13,0.057445332,5.48E-09,2.81E-05,0.913907223,2.06E-09,0.028415098
sample_2213,3.39E-11,7.82E-10,6.22E-06,3.35E-17,2.93E-06,5.63E-12,0.962612683,6.17E-05,6.62E-14,0.037316438
sample_2214,1.04E-10,7.01E-09,0.000114792,9.85E-17,6.48E-05,8.46E-11,0.889299244,0.000153235,2.79E-13,0.110367949
sample_2215,4.65E-12,2.44E-10,0.000116368,7.66E-18,4.30E-07,2.16E-11,0.998718728,1.59E-06,2.01E-14,0.001162887
sample_2216,6.30E-08,4.16E-08,2.72E-06,4.10E-14,0.000156226,2.00E-11,0.004290892,0.008030227,3.04E-11,0.987519828
sample_2217,5.93E-11,5.45E-09,0.000707741,7.39E-17,5.53E-05,2.56E-10,0.962082228,2.27E-05,2.47E-13,0.037131998
sample_2218,4.39E-09,1.26E-07,3.63E-05,2.48E-15,0.001662589,1.38E-10,0.023009416,0.014336587,5.55E-12,0.960955002
sample_2219,7.26E-05,2.28E-05,0.001717265,0.002123255,1.16E-07,0.406593946,4.79E-10,1.59E-07,0.589469831,3.65E-08
sample_2220,1.68E-11,1.17E-09,0.001085413,2.90E-17,6.09E-06,1.79E-10,0.99363582,2.17E-06,9.37E-14,0.005270508
sample_2221,6.67E-08,1.55E-08,1.51E-06,5.89E-14,5.01E-05,1.02E-11,0.006286258,0.001847327,3.01E-11,0.991814724
sample_2222,4.20E-12,1.58E-10,1.19E-05,5.58E-18,2.77E-07,4.38E-12,0.998107922,4.10E-06,1.25E-14,0.001875847
sample_2223,5.47E-09,6.67E-07,0.317622452,9.65E-15,0.03918207,1.75E-07,0.246399249,9.30E-05,4.84E-11,0.396702377
sample_2224,1.17E-07,5.57E-05,0.044963678,1.68E-13,0.948424207,3.11E-06,3.49E-05,0.000200277,1.54E-09,0.006318008
sample_2225,3.87E-08,6.24E-07,3.33E-05,1.75E-14,0.005519594,2.58E-10,0.003564817,0.094086757,3.40E-11,0.896794878
sample_2226,9.49E-05,0.000611728,0.002658254,8.16E-07,2.72E-06,0.972230813,1.16E-09,7.36E-07,0.024399904,1.61E-07
sample_2227,1.65E-08,4.24E-07,4.38E-05,8.06E-15,0.005104561,2.62E-10,0.006694266,0.049348075,1.77E-11,0.938808824
sample_2228,3.97E-06,0.00145029,0.001602374,1.64E-12,0.781111075,1.88E-07,2.76E-05,0.19648768,8.32E-09,0.019316843
sample_2229,0.812353002,0.173489589,3.74E-05,0.000274559,2.27E-06,1.70E-06,2.03E-09,0.002255556,0.011585427,5.06E-07
sample_2230,4.34E-10,2.65E-08,0.000134313,3.52E-16,0.000323165,1.60E-10,0.566155326,0.000938595,9.68E-13,0.432448574
sample_2231,0.000229058,0.000321104,0.000289218,0.000646839,1.01E-07,0.074933214,1.57E-10,4.20E-07,0.923580028,1.73E-08
sample_2232,1.47E-08,1.38E-06,0.840844154,4.52E-14,0.129923418,2.53E-06,0.001486858,1.06E-05,3.24E-10,0.027731018
