Id,LotFrontage,LotArea,BldgType,OverallQual,OverallCond,FullBath,HalfBath,TotRmsAbvGrd,YearBuilt,TotalBsmtSF,BedroomAbvGr,Heating,CentralAir,GrLivArea,PoolArea,YrSold,SalePrice
8087,,3604,TwnhsE,6,6,2,0,6,2001,1930,2,GasA,Y,1262,0,2006,185483.790463899
8088,72,11050,1Fam,5,5,2,1,4,1939,912,3,GasA,N,1928,0,2006,142346.614527762
8089,42,12984,TwnhsE,6,7,2,0,3,2002,576,4,GasA,Y,1663,0,2010,156568.01499146
8090,,6000,1Fam,5,6,2,1,6,1963,770,3,GasA,Y,2062,0,2007,139536.683798264
8091,70,4571,1Fam,7,5,2,0,5,1957,975,3,GasA,Y,1620,0,2009,173160.215785775
8092,118,7930,1Fam,5,5,1,1,7,1976,672,4,GasA,Y,987,0,2006,126063.379963107
8093,69,11050,1Fam,5,5,1,0,7,1959,612,3,GasA,Y,2230,0,2008,155215.300989901
8094,50,3500,Duplex,5,8,2,1,7,1940,720,2,GasA,Y,1481,0,2008,135594.616323439
8095,,13474,Duplex,7,6,2,1,6,1977,1097,2,GasA,Y,1164,0,2008,181180.608531457
8096,128,6762,1Fam,7,5,2,0,6,1968,686,3,GasA,Y,1578,0,2008,129404.028832807
8097,60,12394,1Fam,5,8,1,0,7,2004,768,3,GasA,Y,1382,0,2009,149501.754303049
8098,62,8125,1Fam,5,5,2,0,8,1977,1095,3,GasA,Y,1680,0,2007,147475.563820017
8099,105,10846,1Fam,6,6,2,0,6,1963,864,2,GasA,Y,943,0,2007,179769.183724826
8100,60,6600,1Fam,5,5,2,0,5,1960,999,2,GasA,Y,848,0,2009,99361.0284603567
8101,,13710,1Fam,8,5,2,0,10,1959,813,4,GasA,Y,1310,0,2010,302189.516653213
8102,,2289,TwnhsE,9,6,1,0,8,2003,1604,4,GasA,Y,1717,0,2009,241121.883425838
8103,40,8450,1Fam,6,5,1,0,6,1996,1078,3,GasA,Y,1960,0,2007,163148.051558587
8104,104,8314,1Fam,5,5,2,0,6,1988,780,3,GasA,Y,1004,0,2009,148110.265240975
8105,80,8750,TwnhsE,6,5,1,1,8,1980,808,2,GasA,Y,1073,0,2009,151606.698644524
8106,71,13891,2fmCon,8,5,2,0,7,1958,2136,4,GasA,Y,1600,0,2007,290470.74490306
8107,44,3880,1Fam,5,2,1,0,5,1972,780,3,GasA,N,2240,0,2009,75213.6520018684
8108,75,8520,1Fam,7,6,3,1,7,2005,672,4,GasA,Y,1744,0,2006,202944.664526704
8109,,5687,1Fam,7,5,1,0,7,1971,813,2,GasA,Y,2262,0,2009,162679.301776659
8110,67,8521,1Fam,7,7,1,0,8,1992,483,2,GasA,Y,1029,0,2010,167313.905852453
8111,60,6380,1Fam,6,7,1,0,8,1996,969,2,GasA,Y,1048,0,2007,140080.387587914
8112,24,10010,1Fam,6,5,2,0,6,2000,1054,3,GasA,Y,1509,0,2008,193321.437231134
8113,60,13005,1Fam,7,5,1,0,8,1995,483,2,GasA,Y,1844,0,2009,138701.106231576
8114,,15576,TwnhsE,7,8,1,0,6,1980,1372,4,GasA,Y,1301,0,2007,235103.852811611
8115,85,7399,1Fam,4,6,1,1,5,1975,924,2,GasA,Y,1573,0,2006,152713.736994902
8116,70,10625,1Fam,8,5,1,1,5,1923,0,3,GasA,Y,2127,0,2008,176571.548314748
8117,78,14587,Duplex,5,5,2,0,8,1924,600,3,GasA,Y,2365,0,2006,172190.915800488
8118,65,7500,1Fam,5,5,2,0,5,2001,848,4,GasA,Y,1856,0,2006,159159.786037944
8119,59,11214,1Fam,5,7,2,0,9,1936,768,3,GasA,Y,1126,0,2007,150284.247140352
8120,59,9480,1Fam,4,6,1,0,8,1959,1434,2,GasA,Y,2624,0,2008,155422.951485902
8121,93,11248,1Fam,7,7,1,0,7,1969,768,4,GasA,Y,1920,0,2009,154712.544545387
8122,65,2665,1Fam,7,5,1,1,6,1938,1109,8,GasA,Y,480,0,2008,143958.879651181
8123,,13518,1Fam,8,3,2,1,5,2007,1144,3,GasA,Y,1717,0,2006,278514.629269858
8124,,8816,1Fam,6,5,2,1,5,2006,1566,3,GasA,Y,1634,0,2006,170489.419240299
8125,99,12508,1Fam,5,5,2,1,8,2006,506,3,GasA,Y,2531,0,2008,129429.326395776
8126,,14803,1Fam,7,5,2,1,8,1969,925,2,GasA,Y,1111,0,2008,247977.468098692
8127,114,11248,1Fam,5,5,1,0,5,1952,1240,3,GasA,Y,1468,0,2009,118003.871535077
8128,70,9248,1Fam,7,5,2,0,8,1937,1374,3,GasA,Y,1797,0,2007,177214.970808431
8129,62,9505,1Fam,7,5,2,0,7,1940,846,4,GasA,Y,1167,0,2010,116826.281809842
8130,60,5000,1Fam,6,5,1,0,8,1954,506,3,GasA,Y,792,0,2007,131269.035451015
8131,82,6120,1Fam,8,5,1,0,5,1962,848,3,GasA,Y,987,0,2009,196297.353568993
8132,67,16059,2fmCon,5,5,2,1,8,1971,1575,2,GasA,Y,1344,0,2007,172421.083268362
8133,100,12376,1Fam,8,6,2,1,7,1962,1097,3,GasA,Y,1365,0,2006,240221.2733634
8134,60,11000,1Fam,5,5,2,0,6,1988,992,2,GasA,Y,2267,0,2009,157563.385914777
8135,70,10200,1Fam,7,5,1,0,6,1935,1606,3,GasA,Y,1144,0,2009,210594.174403762
8136,81,10800,1Fam,5,5,2,0,8,1976,1408,3,GasA,Y,1484,0,2006,163190.155924432
8137,,6780,1Fam,7,7,1,1,9,2003,1092,2,GasA,Y,1639,0,2009,194806.019830666
8138,,13673,TwnhsE,5,3,2,0,10,1910,1208,3,GasA,Y,1230,0,2006,149520.220938965
8139,41,6240,1Fam,6,5,2,0,5,1912,1573,2,GasA,Y,1458,0,2008,134230.207650098
8140,47,13650,1Fam,8,4,1,0,8,1923,1058,3,GasA,N,1573,0,2006,260118.783346025
8141,55,14226,Duplex,7,5,2,1,6,1959,928,3,GasA,Y,1344,0,2007,216558.883024087
8142,49,9018,1Fam,6,5,3,1,5,1960,0,3,GasA,Y,1600,0,2007,155818.116301878
8143,32,8314,1Fam,5,5,2,1,7,2005,864,3,GasA,Y,784,0,2008,190523.169145467
8144,35,9790,1Fam,6,5,1,1,7,1940,1842,3,GasA,Y,1063,0,2008,181650.295130386
8145,60,5900,1Fam,6,5,1,1,7,1981,1053,4,GasA,Y,988,0,2006,160952.260278596
8146,70,2308,1Fam,6,5,2,1,7,2006,1007,2,GasA,N,1077,0,2009,177682.008692645
8147,,7032,1Fam,6,5,2,1,8,1900,980,3,GasA,Y,1375,0,2007,168449.618962984
8148,60,8521,1Fam,5,5,2,0,5,1920,1431,4,GasA,Y,1602,0,2007,102540.532533843
8149,79,8400,1Fam,5,5,2,0,9,1949,894,2,GasA,Y,1285,0,2008,155895.073911788
8150,80,7800,1Fam,5,4,1,1,6,1998,698,3,GasA,Y,2596,0,2009,153288.703133467
8151,,8125,1Fam,7,5,1,1,6,1991,1408,6,GasA,N,2263,0,2008,201988.861711469
8152,63,8925,Twnhs,5,7,1,0,5,1936,1484,3,GasA,Y,1214,0,2006,125365.058216191
8153,70,10005,1Fam,6,5,1,0,8,2005,1340,3,GasA,Y,2320,0,2008,198167.989996547
8154,60,5784,1Fam,5,5,2,1,6,1993,794,3,GasA,Y,1212,0,2009,110980.692320556
8155,24,6911,1Fam,8,5,1,1,4,1997,1094,2,GasA,Y,767,0,2006,196098.706663628
8156,53,4928,1Fam,7,5,1,1,6,2005,958,3,GasA,Y,2207,0,2007,186512.959168744
8157,75,13860,1Fam,5,5,2,1,8,1970,0,3,GasA,Y,1517,0,2010,156871.973785993
8158,67,9000,1Fam,5,5,2,0,7,1976,848,2,GasA,Y,1370,0,2010,120640.442510425
8159,60,8163,1Fam,7,5,1,0,5,2005,1064,4,GasA,Y,1940,0,2009,156558.27448783
8160,,10594,1Fam,7,6,2,0,8,1939,1364,3,GasA,Y,2640,0,2010,218527.37854887
8161,74,25286,1Fam,9,7,1,0,6,1964,1792,2,GasA,Y,1839,0,2009,352595.206436952
8162,50,13682,1Fam,5,5,1,1,10,2005,894,3,GasA,Y,1092,0,2008,112577.658322094
8163,78,10791,1Fam,7,7,1,0,6,2008,1373,2,GasA,Y,1494,0,2006,248181.655283295
8164,,16905,1Fam,6,5,1,1,6,2000,1176,3,GasA,Y,923,0,2006,165013.000066776
8165,55,13265,1Fam,8,5,1,1,4,1976,1237,4,GasA,Y,912,0,2006,215096.703427229
8166,79,4282,1Fam,6,4,2,0,6,1958,1848,1,GasA,N,1652,0,2007,184696.943286538
8167,,6000,1Fam,5,5,1,0,3,1993,1473,4,GasA,Y,2060,0,2007,155429.919821457
8168,52,9500,TwnhsE,5,6,2,0,6,1976,1148,3,GasA,Y,1509,0,2008,104229.52619543
8169,44,12155,1Fam,5,5,2,1,6,1900,816,2,GasA,Y,2696,0,2007,143757.751406009
8170,53,13650,1Fam,5,5,2,0,9,1995,747,3,GasA,Y,1479,0,2010,151292.175703659
8171,80,9600,TwnhsE,5,5,2,0,6,2007,1360,3,GasA,Y,1603,0,2009,182217.301242029
8172,85,4251,1Fam,7,8,1,0,9,1998,742,4,GasA,N,1109,0,2009,154388.300800047
8173,68,7677,1Fam,7,5,2,1,6,1972,630,3,GasA,Y,720,0,2008,107782.937971847
8174,,10029,1Fam,7,5,2,0,7,2001,951,2,GasA,Y,1178,0,2008,193805.260160305
8175,,5389,1Fam,6,4,1,1,7,2000,1461,3,GasA,Y,1867,0,2009,178827.452408647
8176,60,11143,1Fam,10,8,1,0,5,1987,1392,3,GasA,Y,1118,0,2009,254489.961726322
8177,75,21384,1Fam,6,7,2,0,6,1965,1367,4,GasA,Y,1148,0,2010,216657.185206691
8178,115,10140,1Fam,7,3,1,1,6,1982,1413,4,GasA,Y,1888,0,2007,196141.482183733
8179,130,11700,1Fam,6,7,2,1,6,2001,988,2,GasA,Y,2183,0,2008,168572.463306155
8180,,6120,1Fam,5,5,2,0,8,2008,0,3,GasA,N,1766,0,2009,108810.027955468
8181,,9291,1Fam,5,5,2,0,6,1936,910,4,GasA,Y,1867,0,2006,133291.359672377
8182,59,3196,1Fam,7,8,2,0,6,1918,778,4,GasA,Y,729,0,2008,92620.3998253623
8183,40,12552,1Fam,4,5,2,0,5,1900,1214,3,GasA,Y,1820,0,2009,111462.646598841
8184,73,10150,TwnhsE,7,5,1,1,6,1920,1007,2,GasA,Y,1682,0,2009,175816.732010088
8185,41,9248,Twnhs,7,5,2,1,6,2004,588,3,GasA,Y,1493,0,2008,136944.896191695
8186,75,13286,1Fam,7,7,1,0,2,2009,2109,4,GasA,Y,1301,0,2007,217381.937238685
8187,,9313,1Fam,7,5,2,0,6,1979,520,3,GasA,Y,1008,0,2008,174607.454503123
8188,75,10800,1Fam,7,6,1,1,11,2001,1437,3,GasA,Y,1360,0,2009,262968.554518923
8189,84,7577,1Fam,8,5,1,1,5,1940,872,4,GasA,Y,1479,0,2006,187663.032379388
8190,101,9375,1Fam,7,6,1,0,8,1950,684,3,GasA,Y,1381,0,2009,201297.633499711
8191,60,9180,Duplex,8,5,1,0,7,1964,1004,2,GasA,Y,1200,0,2010,180835.868117801
8192,68,9920,1Fam,5,5,2,1,8,1955,1249,4,GasA,Y,1015,0,2007,198067.621273343
8193,67,3378,Twnhs,6,5,1,0,6,1920,992,3,GasA,Y,988,0,2009,118708.604836405
8194,43,13869,1Fam,4,5,2,1,5,1914,1413,2,GasA,Y,1487,0,2008,169978.92593687
8195,,9786,1Fam,8,8,1,0,6,1971,1020,3,GasA,Y,1517,0,2006,224571.721577886
8196,76,1680,1Fam,6,7,2,1,7,2006,756,3,GasA,Y,1128,0,2006,192263.569617583
8197,64,22950,1Fam,6,5,1,0,11,1920,0,3,GasA,Y,1063,0,2009,159739.120251212
8198,60,11645,1Fam,6,8,1,0,6,2002,1694,3,GasA,Y,2727,0,2009,151937.773878699
8199,34,25419,1Fam,6,5,2,1,6,1970,755,3,GasA,Y,1651,0,2008,158254.985802206
8200,,3182,1Fam,5,5,1,0,7,2007,624,3,GasA,Y,1968,0,2009,121325.636703743
8201,75,9600,2fmCon,6,5,2,1,5,1977,741,2,GasA,Y,2234,0,2008,163268.984270266
8202,,6970,1Fam,4,8,2,0,7,1920,1422,2,GasA,Y,1679,0,2006,152824.721721691
8203,85,9490,1Fam,7,5,2,0,8,2007,1208,3,GasA,Y,864,0,2009,246000.684209002
8204,80,9056,1Fam,9,5,2,1,7,1960,1422,2,GasA,Y,1056,0,2010,318668.291116355
8205,,8500,TwnhsE,6,6,1,0,6,2003,1766,2,GasA,Y,1801,0,2009,158150.048211963
8206,60,8471,1Fam,9,5,2,0,6,1885,660,3,GasA,Y,1370,0,2010,214383.494601899
8207,102,9636,1Fam,5,7,1,0,7,2006,1094,4,GasA,Y,1560,0,2008,162638.27144268
8208,38,8520,1Fam,5,6,2,0,6,1994,1616,2,GasA,Y,1111,0,2008,177985.446435251
8209,65,9084,1Fam,5,5,1,0,6,1900,938,2,GasA,Y,1717,0,2008,113073.864864776
8210,88,10395,TwnhsE,5,5,2,1,5,1977,1728,3,GasA,Y,1362,0,2009,174045.058084654
8211,,10542,Duplex,6,5,2,1,5,1958,1156,1,GasA,Y,1489,0,2009,116288.20722602
8212,63,4438,1Fam,9,5,2,1,10,2006,1268,1,GasA,N,1302,0,2007,353620.536052497
8213,81,11475,1Fam,6,5,2,0,6,2007,1496,3,GasA,Y,1616,0,2007,207701.428115602
8214,40,28698,1Fam,5,5,1,0,7,2004,992,5,GasA,Y,1026,0,2007,131796.170819147
8215,,7931,1Fam,5,7,2,0,8,1968,1235,1,GasA,Y,1694,0,2006,155093.256648897
8216,68,9920,1Fam,5,5,1,1,8,2004,1256,2,GasA,Y,1694,0,2010,164470.927864972
8217,71,11751,1Fam,6,5,2,0,7,1998,798,2,GasA,Y,1800,0,2006,220843.408179099
8218,107,10634,1Fam,6,6,2,1,6,1953,778,4,GasA,Y,1428,0,2009,199887.65539284
8219,60,9000,1Fam,5,5,1,0,6,2006,1496,3,GasA,Y,1310,0,2007,179619.118375547
8220,94,10762,1Fam,7,5,2,0,7,2004,1310,4,GasA,Y,1768,0,2007,176653.344345967
8221,70,7420,1Fam,5,5,2,0,7,1971,1845,2,GasA,Y,1939,0,2008,177261.000300577
8222,75,8880,1Fam,5,5,1,0,10,1957,1226,3,GasA,Y,1720,0,2009,162113.268386324
8223,,4438,1Fam,8,7,2,0,10,1946,0,2,GasA,Y,2094,0,2008,199185.853069016
8224,65,7438,1Fam,5,5,2,1,5,1971,1008,3,GasA,Y,1269,0,2009,148783.824842258
8225,60,5389,1Fam,3,5,2,0,5,2004,936,4,GasA,Y,965,0,2010,111451.123680215
8226,50,14115,1Fam,4,5,1,0,9,1976,1370,3,GasA,Y,1294,0,2009,134249.213079829
8227,,8777,1Fam,7,5,1,0,4,1985,832,3,GasA,Y,1478,0,2007,146362.15475446
8228,112,12968,1Fam,5,5,1,0,4,1999,912,3,GasA,Y,1062,0,2009,114381.129780989
8229,98,4282,1Fam,4,5,1,1,8,1993,600,2,GasA,Y,1855,0,2006,81152.9112978461
8230,,1526,1Fam,7,5,1,0,7,1956,1100,2,GasA,Y,1111,0,2007,154350.984531035
8231,80,10634,1Fam,4,5,2,0,6,1962,702,4,GasA,Y,2207,0,2009,132716.252121507
8232,70,12493,1Fam,5,5,1,1,6,1962,847,3,GasA,Y,2728,0,2006,146647.978944656
8233,116,11645,1Fam,5,5,2,0,7,1972,970,4,GasA,Y,1839,0,2007,110082.404967454
8234,40,7000,Duplex,7,5,2,0,8,1940,612,2,GasA,Y,2365,0,2006,122511.950056663
8235,50,7314,1Fam,5,5,2,1,6,1969,658,3,GasA,Y,1506,0,2009,112458.637506479
8236,43,4800,1Fam,6,5,2,0,6,1991,1288,3,GasA,Y,2240,0,2006,192741.497031867
8237,79,10452,TwnhsE,7,5,1,0,10,1940,2077,3,GasA,Y,1123,0,2006,243508.741730923
8238,,7800,1Fam,5,5,2,0,8,1966,780,2,GasA,Y,848,0,2009,132162.23345802
8239,60,8738,1Fam,9,5,1,1,7,2002,832,3,GasA,Y,1317,0,2008,237003.625991889
8240,70,11625,1Fam,8,7,2,1,5,1994,1682,4,GasA,Y,813,0,2008,322174.910863271
8241,24,8120,1Fam,5,6,1,0,6,1923,1500,3,GasA,Y,1468,0,2009,128687.149138289
8242,73,11600,1Fam,6,3,2,0,5,1958,0,3,GasA,Y,2259,0,2009,125163.910203689
8243,44,11143,1Fam,8,8,1,1,7,2006,811,4,GasA,Y,1432,0,2007,226202.322320502
8244,75,8750,1Fam,6,5,2,0,5,1992,816,3,GasA,Y,1416,0,2009,184729.929225444
8245,116,6900,1Fam,6,6,2,1,8,1920,2223,3,GasA,N,1641,0,2006,169465.051539101
8246,63,10500,1Fam,4,5,1,0,8,1993,1100,2,GasA,Y,630,0,2007,157336.498454369
8247,64,10800,1Fam,7,7,1,0,5,1977,1090,3,GasA,Y,1539,0,2010,194153.07878323
8248,,6120,1Fam,6,6,1,0,6,2002,954,2,GasA,Y,1812,0,2007,161576.584002241
8249,,12137,1Fam,6,5,1,0,7,1950,756,3,GasA,N,1040,0,2006,122789.558880158
8250,105,9291,1Fam,5,5,2,0,7,1990,1267,3,GasA,N,764,0,2007,170180.705679295
8251,,8532,1Fam,5,5,2,0,9,1976,938,1,GasA,Y,1869,0,2006,171976.270312267
8252,65,13891,1Fam,8,5,2,0,5,2005,1869,3,GasA,Y,1924,0,2008,346664.617075904
8253,89,12090,2fmCon,5,4,1,1,6,1959,697,3,GasA,Y,990,0,2010,137361.362984312
8254,70,9297,1Fam,7,6,2,0,4,1966,990,3,GasA,N,1578,0,2007,172563.017354497
8255,80,6853,1Fam,8,5,1,1,6,1920,912,3,GasA,Y,1576,0,2006,213170.338463744
8256,,2522,1Fam,10,6,1,1,5,2002,1473,3,GasA,Y,848,0,2006,242420.625923077
8257,80,12508,1Fam,8,5,2,1,5,2003,884,2,GasA,Y,1316,0,2006,254305.555094168
8258,62,12342,Twnhs,8,5,1,0,6,2003,525,3,GasA,N,2715,0,2009,171358.761071605
8259,78,19900,1Fam,5,5,1,1,7,2006,1157,3,GasA,Y,1582,0,2007,172209.667299365
8260,60,17503,1Fam,6,5,1,1,6,1955,1417,2,GasA,Y,2126,0,2008,159947.19366869
8261,61,7920,1Fam,8,6,1,1,5,1999,918,2,GasA,Y,1960,0,2010,190818.602692742
8262,88,8450,2fmCon,8,6,1,0,5,1978,1073,3,GasA,Y,1953,0,2009,231368.864958121
8263,75,14226,TwnhsE,5,5,1,0,7,1892,855,3,GasA,Y,1922,0,2008,103163.284874297
8264,,4800,1Fam,6,5,1,1,8,1998,1700,2,GasA,Y,1383,0,2007,194948.731695717
8265,60,9591,1Fam,6,5,1,1,8,2003,1029,3,GasA,Y,2730,0,2006,166480.54747947
8266,,8070,1Fam,5,5,2,1,5,1963,528,3,GasA,Y,1196,0,2010,140647.968827157
8267,72,7943,1Fam,8,7,2,0,6,1958,1187,2,GasA,Y,1214,0,2007,223014.555169837
8268,86,10240,1Fam,9,8,2,0,8,2009,817,1,GasA,Y,1136,0,2007,281925.538775378
8269,50,28698,1Fam,7,6,3,1,7,1993,1297,3,GasA,Y,1109,0,2006,274051.486664524
8270,85,17503,1Fam,6,5,2,0,8,1962,848,3,GasA,Y,1054,0,2008,179482.52675032
8271,72,11275,1Fam,9,5,2,0,6,1973,1017,3,GasW,Y,1414,0,2007,226325.790873949
8272,58,10800,1Fam,8,6,2,1,7,2005,845,3,GasA,Y,1144,0,2009,212584.445729776
8273,47,11900,1Fam,8,6,2,1,8,2005,1127,2,GasA,Y,1196,0,2006,298900.75963733
8274,128,2308,1Fam,6,5,2,0,4,1914,1026,3,GasA,Y,1477,0,2007,155928.946397298
8275,70,8777,1Fam,6,5,2,0,5,1988,2042,3,GasA,Y,816,0,2007,187663.342094768
8276,40,8816,TwnhsE,6,5,2,0,7,2009,1164,2,GasA,Y,1125,0,2007,188521.193054143
8277,80,3072,2fmCon,6,3,2,0,8,1948,1501,3,GasA,Y,1629,0,2007,131287.706961752
8278,,13159,Duplex,6,6,1,0,6,2007,728,4,GasA,Y,882,0,2009,123646.9659981
8279,70,8712,Duplex,8,6,1,1,5,1937,1149,3,GasA,Y,1694,0,2006,287686.207915741
8280,105,6762,1Fam,6,5,1,0,7,1941,844,3,GasA,Y,1362,0,2006,142365.388907633
8281,43,9000,1Fam,7,4,2,1,9,2001,1370,2,GasA,Y,1040,0,2007,252841.07869922
8282,21,11600,1Fam,7,5,1,0,7,1935,1470,3,GasA,Y,1414,0,2008,156462.89313918
8283,61,7000,1Fam,4,6,2,1,7,1983,1372,3,GasA,Y,1953,0,2010,119186.94600759
8284,71,7200,1Fam,4,5,1,0,10,1995,1065,3,GasA,Y,2696,0,2006,155556.500339888
8285,74,9452,1Fam,10,6,2,0,5,2003,979,3,GasA,Y,1148,0,2009,243167.023535189
8286,71,3675,1Fam,7,5,2,0,7,1946,1710,3,GasW,Y,925,0,2007,186753.134115655
8287,55,6780,1Fam,8,5,1,0,5,1972,1143,3,GasA,Y,816,0,2010,172873.584728094
8288,86,4224,TwnhsE,5,5,2,0,6,1948,1164,3,GasA,Y,1795,0,2006,151937.188204689
8289,60,1890,1Fam,6,6,1,1,5,1996,938,1,GasA,Y,1494,0,2010,161734.498602765
8290,70,9600,TwnhsE,6,5,2,1,8,1976,1092,3,GasA,Y,1960,0,2009,146373.820004899
8291,78,10395,1Fam,8,5,1,0,8,1941,2121,3,GasA,Y,1218,0,2008,276398.680620723
8292,75,6993,1Fam,5,5,2,0,8,1965,1478,2,GasA,Y,1629,0,2008,156955.248294986
8293,69,8529,1Fam,6,5,2,1,7,1995,1040,3,GasA,Y,1456,0,2006,181635.169778446
8294,,6000,1Fam,8,5,2,0,6,1990,1214,3,GasA,N,1391,0,2007,237748.3805681
8295,73,10386,1Fam,6,5,1,0,6,1961,1116,2,GasA,Y,1368,0,2009,134116.128933571
8296,,21453,1Fam,6,5,2,1,6,1999,864,3,GasA,N,1481,0,2006,208578.812495975
8297,40,10667,1Fam,8,6,1,0,6,1900,650,3,GasA,Y,1252,0,2010,178011.004492489
8298,,11846,1Fam,8,5,1,0,6,2001,832,3,GasA,Y,1529,0,2007,233913.498232742
8299,76,15660,1Fam,6,5,2,0,7,1988,1184,3,GasA,Y,2224,0,2010,209688.300615836
8300,84,13472,Duplex,8,5,2,0,5,1959,910,3,GasA,Y,1034,0,2008,218573.335110019
8301,69,8197,Duplex,8,7,1,0,5,2004,994,3,GasA,Y,1616,0,2007,222036.589657411
8302,73,164660,1Fam,7,3,2,1,5,1969,1374,3,GasA,Y,1682,0,2009,206608.578606713
8303,,9000,1Fam,5,4,1,0,7,2004,672,4,GasA,Y,1632,0,2009,126729.075883511
8304,64,20431,1Fam,6,7,2,1,6,2001,1196,2,GasA,N,1358,0,2007,200707.845672099
8305,21,8125,1Fam,5,7,3,0,6,1998,864,2,GasA,Y,1336,0,2008,177474.789682638
8306,88,7930,1Fam,5,5,2,1,6,2002,1391,4,GasA,Y,1340,0,2009,187107.375975355
8307,67,10655,Duplex,5,5,2,1,7,1979,1090,3,GasA,Y,1291,0,2007,159184.099176615
8308,21,10728,1Fam,8,5,1,0,10,1929,689,3,GasA,Y,2448,0,2009,277888.452707108
8309,53,13478,Duplex,8,6,1,1,6,1999,958,4,GasA,Y,1796,0,2007,212162.91785549
8310,24,10125,1Fam,4,5,2,1,6,1958,1188,2,GasA,Y,1092,0,2006,118036.543286414
8311,69,9600,TwnhsE,5,5,1,0,6,2006,1095,2,GasA,Y,1347,0,2007,171174.341912758
8312,70,9464,1Fam,8,5,1,0,7,1964,1188,3,GasA,Y,1786,0,2010,186721.258948797
8313,,10400,Duplex,6,5,1,0,7,1992,672,3,GasA,Y,864,0,2006,156115.794459138
8314,60,11120,1Fam,5,5,2,1,5,1958,660,3,GasA,N,1717,0,2009,118183.248696089
8315,,9317,1Fam,7,5,2,0,6,1980,941,2,GasA,Y,1802,0,2008,147592.729680121
8316,52,5062,1Fam,8,6,2,0,9,1995,1228,3,GasA,Y,1442,0,2007,284132.135990208
8317,,11198,1Fam,7,5,1,0,6,1965,832,3,GasA,Y,2084,0,2007,141135.300687364
8318,60,2117,1Fam,5,5,1,1,6,1979,861,2,GasA,Y,1120,0,2008,144104.799079849
8319,65,5500,1Fam,6,6,2,1,9,1922,1424,3,GasA,Y,987,0,2009,176868.632808676
8320,72,8125,1Fam,5,7,1,1,8,1965,747,4,GasA,Y,1668,0,2008,161796.723462411
8321,140,27650,1Fam,5,8,2,0,5,2005,1040,2,GasA,Y,2263,0,2006,168719.46186879
8322,44,8546,1Fam,7,5,1,0,10,2005,912,2,GasA,Y,2417,0,2009,183360.207345506
8323,97,10289,1Fam,8,5,2,0,6,2006,1127,3,GasA,Y,1501,0,2010,240676.282702687
8324,99,8712,1Fam,5,5,1,0,8,1978,1604,3,GasA,Y,864,0,2008,168438.188125689
8325,84,9375,1Fam,6,4,2,1,4,1931,1158,3,GasA,Y,334,0,2007,178730.966725681
8326,,8000,1Fam,5,5,1,1,9,1999,926,2,GasA,Y,1099,0,2009,139775.63316004
8327,72,6000,1Fam,8,7,2,0,6,1998,832,3,GasA,N,936,0,2009,241637.723679181
8328,68,12099,1Fam,7,5,1,1,5,1928,742,3,GasA,Y,1700,0,2007,133816.572598385
8329,72,2280,1Fam,7,8,2,1,5,1918,2078,3,GasA,Y,1993,0,2009,187341.316147269
8330,50,5400,1Fam,6,5,1,0,7,1996,1536,3,GasA,Y,2417,0,2009,203394.449116779
8331,80,6780,2fmCon,7,4,2,1,6,1998,900,2,GasA,N,1656,0,2008,184714.406117928
8332,60,9937,1Fam,6,5,2,0,7,2001,1063,2,GasA,Y,1908,0,2007,200863.355577411
8333,114,9967,TwnhsE,4,8,1,0,8,2003,938,3,GasA,Y,1894,0,2009,136169.241162707
8334,59,12552,1Fam,6,7,1,0,8,2002,672,3,GasA,Y,988,0,2007,159310.614364342
8335,60,13811,1Fam,6,5,1,0,4,2002,952,3,GasA,Y,1595,0,2009,142882.502518635
8336,84,9803,1Fam,6,7,2,1,4,1971,1058,2,GasA,Y,480,0,2009,191472.448476661
8337,63,3182,1Fam,3,7,2,0,7,1968,1505,2,GasA,Y,1402,0,2007,165998.413587385
8338,81,9600,1Fam,5,6,1,1,9,1968,816,3,GasA,Y,1476,0,2010,127993.212499846
8339,85,10667,1Fam,6,5,1,0,7,1993,943,2,GasA,Y,1317,0,2006,168590.430287137
8340,70,7590,1Fam,5,5,2,1,6,1910,864,2,GasA,Y,1344,0,2009,148349.084407503
8341,102,10140,1Fam,5,5,2,0,5,1900,1391,6,GasA,Y,1869,0,2007,127170.651130289
8342,71,8125,1Fam,5,6,2,0,5,1926,1461,1,GasA,Y,1851,0,2008,129537.079540687
8343,65,9600,1Fam,3,7,1,0,9,1953,912,3,GasA,Y,1268,0,2010,94205.9419862627
8344,67,10530,1Fam,5,7,2,1,9,1996,1777,3,GasA,Y,1040,0,2006,193303.347413445
8345,70,8741,1Fam,8,6,1,0,6,1998,1156,3,GasA,Y,1728,0,2010,225517.425059103
8346,82,11249,1Fam,7,6,2,1,6,1975,1905,4,GasA,Y,1212,0,2009,203820.509555811
8347,55,3182,1Fam,8,5,2,1,4,1996,1225,2,GasA,Y,1718,0,2006,230418.07369583
8348,,1890,1Fam,5,5,2,0,7,1989,576,4,GasA,Y,1683,0,2008,168239.18766098
8349,,8773,TwnhsE,3,3,2,1,6,1915,822,3,GasA,Y,1558,0,2009,92116.8558673283
8350,44,7200,1Fam,7,5,1,1,5,2005,1195,4,GasA,Y,1836,0,2009,173329.179164975
8351,50,3230,1Fam,6,7,2,0,3,2003,1604,2,GasA,Y,904,0,2008,206731.208218993
