id,card_name,mana_cost,cmc,colors,type,types,supertypes,subtypes,rarity,power,toughness,loyalty,text,set,set_name
d49a7af2-1627-556e-b062-2baefd297fe9,Khalni Hydra,{G}{G}{G}{G}{G}{G}{G}{G},8,Green,Creature — Hydra,Creature,"",Hydra,Mythic,8,8,,"This spell costs {G} less to cast for each green creature you control.
Trample",ROE,Rise of the Eldrazi
3964166e-e110-5baa-8296-2604b6df7f12,Kiln Fiend,{1}{R},2,Red,Creature — Elemental Beast,Creature,"",Elemental Beast,Common,1,2,,"Whenever you cast an instant or sorcery spell, Kiln Fiend gets +3/+0 until end of turn.",ROE,Rise of the Eldrazi
f2b3e6fd-eaa7-5d79-9367-5c0fb793e909,Knight of Cliffhaven,{1}{W},2,White,Creature — Kor Knight,Creature,"",Kor Knight,Common,2,2,,"Level up {3} ({3}: Put a level counter on this. Level up only as a sorcery.)
LEVEL 1-3
2/3
Flying
LEVEL 4+
4/4
Flying, vigilance",ROE,Rise of the Eldrazi
6fa76e7e-426b-5b2e-b444-6e083a08e9c6,Kor Line-Slinger,{1}{W},2,White,Creature — Kor Scout,Creature,"",Kor Scout,Common,0,1,,{T}: Tap target creature with power 3 or less.,ROE,Rise of the Eldrazi
124bbbec-db6e-5069-882a-17bf997ef94b,Kor Spiritdancer,{1}{W},2,White,Creature — Kor Wizard,Creature,"",Kor Wizard,Rare,0,2,,"Kor Spiritdancer gets +2/+2 for each Aura attached to it.
Whenever you cast an Aura spell, you may draw a card.",ROE,Rise of the Eldrazi
23eb79d5-58dd-5b84-8f46-b2e9be17e34e,Kozilek's Predator,{3}{G},4,Green,Creature — Eldrazi Drone,Creature,"",Eldrazi Drone,Common,3,3,,"When Kozilek's Predator enters the battlefield, create two 0/1 colorless Eldrazi Spawn creature tokens. They have """"Sacrifice this creature: Add {C}.""""",ROE,Rise of the Eldrazi
702e75cc-3e74-5b27-bfac-9d5f64555353,"Kozilek, Butcher of Truth",{10},10,"",Legendary Creature — Eldrazi,Creature,Legendary,Eldrazi,Mythic,12,12,,"When you cast this spell, draw four cards.
Annihilator 4 (Whenever this creature attacks, defending player sacrifices four permanents.)
When Kozilek, Butcher of Truth is put into a graveyard from anywhere, its owner shuffles their graveyard into their library.",ROE,Rise of the Eldrazi
2f79b6ca-7ccb-565e-a227-03adad4935f5,Lagac Lizard,{3}{R},4,Red,Creature — Lizard,Creature,"",Lizard,Common,3,3,,"",ROE,Rise of the Eldrazi
45e7ccf1-ced8-5c11-aa73-3c2160a329c5,Last Kiss,{2}{B},3,Black,Instant,Instant,"","",Common,"",,,Last Kiss deals 2 damage to target creature and you gain 2 life.,ROE,Rise of the Eldrazi
738f8ffe-249d-5a80-89a4-ba5548c7b8ca,Lavafume Invoker,{2}{R},3,Red,Creature — Goblin Shaman,Creature,"",Goblin Shaman,Common,2,2,,{8}: Creatures you control get +3/+0 until end of turn.,ROE,Rise of the Eldrazi
5b6ef399-d574-5da8-b660-faf53baef3d4,Lay Bare,{2}{U}{U},4,Blue,Instant,Instant,"","",Common,"",,,Counter target spell. Look at its controller's hand.,ROE,Rise of the Eldrazi
42b63b9b-4b94-591b-85b7-accec3b22e34,Leaf Arrow,{G},1,Green,Instant,Instant,"","",Common,"",,,Leaf Arrow deals 3 damage to target creature with flying.,ROE,Rise of the Eldrazi
a5f543e1-4db3-50fc-9c9b-477131178722,Lighthouse Chronologist,{1}{U},2,Blue,Creature — Human Wizard,Creature,"",Human Wizard,Mythic,1,3,,"Level up {U} ({U}: Put a level counter on this. Level up only as a sorcery.)
LEVEL 4-6
2/4
LEVEL 7+
3/5
At the beginning of each end step, if it's not your turn, take an extra turn after this one.",ROE,Rise of the Eldrazi
71ccc9ff-0b7e-5163-8700-c07a6b32efe6,Lightmine Field,{2}{W}{W},4,White,Enchantment,Enchantment,"","",Rare,"",,,"Whenever one or more creatures attack, Lightmine Field deals damage to each of those creatures equal to the number of attacking creatures.",ROE,Rise of the Eldrazi
98d7c905-2d19-5a68-b423-29e6bd10e4c8,"Linvala, Keeper of Silence",{2}{W}{W},4,White,Legendary Creature — Angel,Creature,Legendary,Angel,Mythic,3,4,,"Flying
Activated abilities of creatures your opponents control can't be activated.",ROE,Rise of the Eldrazi
24cbe785-f436-5734-b6ad-31bb03dc9366,Living Destiny,{3}{G},4,Green,Instant,Instant,"","",Common,"",,,"As an additional cost to cast this spell, reveal a creature card from your hand.
You gain life equal to the revealed card's converted mana cost.",ROE,Rise of the Eldrazi
397f39bc-f4eb-5ebd-b083-58cde6937adf,Lone Missionary,{1}{W},2,White,Creature — Kor Monk,Creature,"",Kor Monk,Common,2,1,,"When Lone Missionary enters the battlefield, you gain 4 life.",ROE,Rise of the Eldrazi
487cebce-b02a-5560-b084-9603c3b5ac65,Lord of Shatterskull Pass,{3}{R},4,Red,Creature — Minotaur Shaman,Creature,"",Minotaur Shaman,Rare,3,3,,"Level up {1}{R} ({1}{R}: Put a level counter on this. Level up only as a sorcery.)
LEVEL 1-5
6/6
LEVEL 6+
6/6
Whenever Lord of Shatterskull Pass attacks, it deals 6 damage to each creature defending player controls.",ROE,Rise of the Eldrazi
0841cb03-da06-5faf-b14f-94712c14890e,Luminous Wake,{2}{W},3,White,Enchantment — Aura,Enchantment,"",Aura,Uncommon,"",,,"Enchant creature
Whenever enchanted creature attacks or blocks, you gain 4 life.",ROE,Rise of the Eldrazi
001c0c3a-8114-564c-99f0-0ad3a5cdcd61,Lust for War,{2}{R},3,Red,Enchantment — Aura,Enchantment,"",Aura,Uncommon,"",,,"Enchant creature
Whenever enchanted creature becomes tapped, Lust for War deals 3 damage to that creature's controller.
Enchanted creature attacks each combat if able.",ROE,Rise of the Eldrazi
4a7447a4-73cc-5864-bf08-e74a65ca5967,Magmaw,{3}{R}{R},5,Red,Creature — Elemental,Creature,"",Elemental,Rare,4,4,,"{1}, Sacrifice a nonland permanent: Magmaw deals 1 damage to any target.",ROE,Rise of the Eldrazi
08d8c410-9dd3-5a99-bf90-bcedfa7ed820,Makindi Griffin,{3}{W},4,White,Creature — Griffin,Creature,"",Griffin,Common,2,4,,Flying,ROE,Rise of the Eldrazi
81719977-de20-515f-9e8a-1c4a8f845a7c,Mammoth Umbra,{4}{W},5,White,Enchantment — Aura,Enchantment,"",Aura,Uncommon,"",,,"Enchant creature
Enchanted creature gets +3/+3 and has vigilance.
Totem armor (If enchanted creature would be destroyed, instead remove all damage from it and destroy this Aura.)",ROE,Rise of the Eldrazi
6c055c16-faed-5997-afd4-053a474c5fe4,Merfolk Observer,{1}{U},2,Blue,Creature — Merfolk Rogue,Creature,"",Merfolk Rogue,Common,2,1,,"When Merfolk Observer enters the battlefield, look at the top card of target player's library.",ROE,Rise of the Eldrazi
131fb4c3-a73a-5cc2-b8b7-36b10411c6a0,Merfolk Skyscout,{2}{U}{U},4,Blue,Creature — Merfolk Scout,Creature,"",Merfolk Scout,Uncommon,2,3,,"Flying
Whenever Merfolk Skyscout attacks or blocks, untap target permanent.",ROE,Rise of the Eldrazi
d16cadf4-b9b0-57ab-b51e-de00dfb8191a,Might of the Masses,{G},1,Green,Instant,Instant,"","",Common,"",,,Target creature gets +1/+1 until end of turn for each creature you control.,ROE,Rise of the Eldrazi
54c37833-62e6-5453-b5d3-96b743cd587e,Mnemonic Wall,{4}{U},5,Blue,Creature — Wall,Creature,"",Wall,Common,0,4,,"Defender
When Mnemonic Wall enters the battlefield, you may return target instant or sorcery card from your graveyard to your hand.",ROE,Rise of the Eldrazi
b7bce9cf-834f-5694-9eea-4d36ce599e63,Momentous Fall,{2}{G}{G},4,Green,Instant,Instant,"","",Rare,"",,,"As an additional cost to cast this spell, sacrifice a creature.
You draw cards equal to the sacrificed creature's power, then you gain life equal to its toughness.",ROE,Rise of the Eldrazi
82e35560-2a71-50ec-bc85-c98f73de48c3,Mortician Beetle,{B},1,Black,Creature — Insect,Creature,"",Insect,Rare,1,1,,"Whenever a player sacrifices a creature, you may put a +1/+1 counter on Mortician Beetle.",ROE,Rise of the Eldrazi
22d39113-5f72-5acf-ac9f-b78317f8fa89,Mountain,"",0,"",Basic Land — Mountain,Land,Basic,Mountain,Common,"",,,({T}: Add {R}.),ROE,Rise of the Eldrazi
da821be0-f5d5-5d41-b652-bfe20d9ef675,Mountain,"",0,"",Basic Land — Mountain,Land,Basic,Mountain,Common,"",,,({T}: Add {R}.),ROE,Rise of the Eldrazi
ef73387b-0382-512e-95d3-7087a14a95a1,Mountain,"",0,"",Basic Land — Mountain,Land,Basic,Mountain,Common,"",,,({T}: Add {R}.),ROE,Rise of the Eldrazi
0590d1f3-7b89-552f-bcec-7a512ebb5ec3,Mountain,"",0,"",Basic Land — Mountain,Land,Basic,Mountain,Common,"",,,({T}: Add {R}.),ROE,Rise of the Eldrazi
b96fd75b-fed7-5ca0-8911-7fd28886dc1a,Mul Daya Channelers,{1}{G}{G},3,Green,Creature — Elf Druid Shaman,Creature,"",Elf Druid Shaman,Rare,2,2,,"Play with the top card of your library revealed.
As long as the top card of your library is a creature card, Mul Daya Channelers gets +3/+3.
As long as the top card of your library is a land card, Mul Daya Channelers has """"{T}: Add two mana of any one color.""""",ROE,Rise of the Eldrazi
0328f237-deae-529e-8fee-039d8e32e8d1,Narcolepsy,{1}{U},2,Blue,Enchantment — Aura,Enchantment,"",Aura,Common,"",,,"Enchant creature
At the beginning of each upkeep, if enchanted creature is untapped, tap it.",ROE,Rise of the Eldrazi
a86df095-f0f7-5b14-aecc-f0c55fa05cf2,Naturalize,{1}{G},2,Green,Instant,Instant,"","",Common,"",,,Destroy target artifact or enchantment.,ROE,Rise of the Eldrazi
ade93f06-583f-5e4c-ba55-eefc2ef23b33,Near-Death Experience,{2}{W}{W}{W},5,White,Enchantment,Enchantment,"","",Rare,"",,,"At the beginning of your upkeep, if you have exactly 1 life, you win the game.",ROE,Rise of the Eldrazi
8eec2df1-1099-50e6-89a9-1077cd1bf0fc,Nema Siltlurker,{4}{G},5,Green,Creature — Lizard,Creature,"",Lizard,Common,3,5,,"",ROE,Rise of the Eldrazi
f4a0b016-1578-517b-8e8d-a55692259b81,Nest Invader,{1}{G},2,Green,Creature — Eldrazi Drone,Creature,"",Eldrazi Drone,Common,2,2,,"When Nest Invader enters the battlefield, create a 0/1 colorless Eldrazi Spawn creature token. It has """"Sacrifice this creature: Add {C}.""""",ROE,Rise of the Eldrazi
0e6040ad-7d1e-534e-9883-a013e421fb7c,Nighthaze,{B},1,Black,Sorcery,Sorcery,"","",Common,"",,,"Target creature gains swampwalk until end of turn. (It can't be blocked as long as defending player controls a Swamp.)
Draw a card.",ROE,Rise of the Eldrazi
8fe3e06e-27c5-5e2c-83ee-952387dde4b4,Nirkana Cutthroat,{2}{B},3,Black,Creature — Vampire Warrior,Creature,"",Vampire Warrior,Uncommon,3,2,,"Level up {2}{B} ({2}{B}: Put a level counter on this. Level up only as a sorcery.)
LEVEL 1-2
4/3
Deathtouch
LEVEL 3+
5/4
First strike, deathtouch",ROE,Rise of the Eldrazi
248e1b70-aa9f-5add-89bf-7eecb1a7a50a,Nirkana Revenant,{4}{B}{B},6,Black,Creature — Vampire Shade,Creature,"",Vampire Shade,Mythic,4,4,,"Whenever you tap a Swamp for mana, add an additional {B}.
{B}: Nirkana Revenant gets +1/+1 until end of turn.",ROE,Rise of the Eldrazi
85d42da0-d8ca-516e-a612-198528757e69,Nomads' Assembly,{4}{W}{W},6,White,Sorcery,Sorcery,"","",Rare,"",,,"Create a 1/1 white Kor Soldier creature token for each creature you control.
Rebound (If you cast this spell from your hand, exile it as it resolves. At the beginning of your next upkeep, you may cast this card from exile without paying its mana cost.)",ROE,Rise of the Eldrazi
d44fa8dd-cc39-5f54-8f70-d8e7f3689db3,Not of This World,{7},7,"",Tribal Instant — Eldrazi,Tribal Instant,"",Eldrazi,Uncommon,"",,,"Counter target spell or ability that targets a permanent you control.
This spell costs {7} less to cast if it targets a spell or ability that targets a creature you control with power 7 or greater.",ROE,Rise of the Eldrazi
f8ea2663-2df4-572f-a85c-682482656ae9,Null Champion,{1}{B},2,Black,Creature — Zombie Warrior,Creature,"",Zombie Warrior,Common,1,1,,"Level up {3} ({3}: Put a level counter on this. Level up only as a sorcery.)
LEVEL 1-3
4/2
LEVEL 4+
7/3
{B}: Regenerate Null Champion.",ROE,Rise of the Eldrazi
22cdf31d-e9e5-520a-a798-0e5a499b6f53,Ogre Sentry,{1}{R},2,Red,Creature — Ogre Warrior,Creature,"",Ogre Warrior,Common,3,3,,Defender,ROE,Rise of the Eldrazi
0806ea79-61f8-59bd-b16b-f86e527e0cab,Ogre's Cleaver,{2},2,"",Artifact — Equipment,Artifact,"",Equipment,Uncommon,"",,,"Equipped creature gets +5/+0.
Equip {5}",ROE,Rise of the Eldrazi
89492780-f7aa-51df-a1e3-41caa0c05450,Ondu Giant,{3}{G},4,Green,Creature — Giant Druid,Creature,"",Giant Druid,Common,2,4,,"When Ondu Giant enters the battlefield, you may search your library for a basic land card, put it onto the battlefield tapped, then shuffle your library.",ROE,Rise of the Eldrazi
139b5370-cac7-5beb-bce0-27bfa144221b,Oust,{W},1,White,Sorcery,Sorcery,"","",Uncommon,"",,,Put target creature into its owner's library second from the top. Its controller gains 3 life.,ROE,Rise of the Eldrazi
bb6d7b0a-cdda-5596-b7d4-304f041efede,Overgrown Battlement,{1}{G},2,Green,Creature — Wall,Creature,"",Wall,Common,0,4,,"Defender
{T}: Add {G} for each creature with defender you control.",ROE,Rise of the Eldrazi
7f7e34a4-8ab2-5206-8129-8cd12086327e,Pathrazer of Ulamog,{11},11,"",Creature — Eldrazi,Creature,"",Eldrazi,Uncommon,9,9,,"Annihilator 3 (Whenever this creature attacks, defending player sacrifices three permanents.)
Pathrazer of Ulamog can't be blocked except by three or more creatures.",ROE,Rise of the Eldrazi
3ff4c6d4-bac0-5719-9551-18f5e9ee355d,Pawn of Ulamog,{1}{B}{B},3,Black,Creature — Vampire Shaman,Creature,"",Vampire Shaman,Uncommon,2,2,,"Whenever Pawn of Ulamog or another nontoken creature you control dies, you may create a 0/1 colorless Eldrazi Spawn creature token. It has """"Sacrifice this creature: Add {C}.""""",ROE,Rise of the Eldrazi
c8c4b620-ed74-5d49-9519-2089b45c3aa3,Pelakka Wurm,{4}{G}{G}{G},7,Green,Creature — Wurm,Creature,"",Wurm,Uncommon,7,7,,"Trample
When Pelakka Wurm enters the battlefield, you gain 7 life.
When Pelakka Wurm dies, draw a card.",ROE,Rise of the Eldrazi
ce290e13-22ac-5a4b-aa21-45bf55feb1ab,Pennon Blade,{3},3,"",Artifact — Equipment,Artifact,"",Equipment,Uncommon,"",,,"Equipped creature gets +1/+1 for each creature you control.
Equip {4}",ROE,Rise of the Eldrazi
4f0b3d3f-ef4c-51f2-b14a-706462e0173e,Perish the Thought,{2}{B},3,Black,Sorcery,Sorcery,"","",Common,"",,,Target opponent reveals their hand. You choose a card from it. That player shuffles that card into their library.,ROE,Rise of the Eldrazi
e1445d64-19dc-5c0e-833e-5ae3d99e30b3,Pestilence Demon,{5}{B}{B}{B},8,Black,Creature — Demon,Creature,"",Demon,Rare,7,6,,"Flying
{B}: Pestilence Demon deals 1 damage to each creature and each player.",ROE,Rise of the Eldrazi
0bce0a94-57c5-5c39-bbfc-37aee64157d8,Phantasmal Abomination,{1}{U}{U},3,Blue,Creature — Illusion,Creature,"",Illusion,Uncommon,5,5,,"Defender
When Phantasmal Abomination becomes the target of a spell or ability, sacrifice it.",ROE,Rise of the Eldrazi
c5eea6ff-93ac-5c23-8b1f-0b24757f2ca2,Plains,"",0,"",Basic Land — Plains,Land,Basic,Plains,Common,"",,,({T}: Add {W}.),ROE,Rise of the Eldrazi
547136eb-dc98-5812-84d6-7f1d4ab09b9f,Plains,"",0,"",Basic Land — Plains,Land,Basic,Plains,Common,"",,,({T}: Add {W}.),ROE,Rise of the Eldrazi
90922d4d-9818-559e-81f5-ae159b951a5b,Plains,"",0,"",Basic Land — Plains,Land,Basic,Plains,Common,"",,,({T}: Add {W}.),ROE,Rise of the Eldrazi
8c7909c0-e2cc-5a7b-b957-ef958fc7b898,Plains,"",0,"",Basic Land — Plains,Land,Basic,Plains,Common,"",,,({T}: Add {W}.),ROE,Rise of the Eldrazi
c5f61d8a-b353-500b-ba6f-2c8bf2be299f,Prey's Vengeance,{G},1,Green,Instant,Instant,"","",Uncommon,"",,,"Target creature gets +2/+2 until end of turn.
Rebound (If you cast this spell from your hand, exile it as it resolves. At the beginning of your next upkeep, you may cast this card from exile without paying its mana cost.)",ROE,Rise of the Eldrazi
6d5d4ee7-af9e-54bd-b248-f643b3c8d180,Prophetic Prism,{2},2,"",Artifact,Artifact,"","",Common,"",,,"When Prophetic Prism enters the battlefield, draw a card.
{1}, {T}: Add one mana of any color.",ROE,Rise of the Eldrazi
f2b2c63c-85df-5053-9f07-a9c008cda3e7,Puncturing Light,{1}{W},2,White,Instant,Instant,"","",Common,"",,,Destroy target attacking or blocking creature with power 3 or less.,ROE,Rise of the Eldrazi
19d4cec6-bdaa-5487-855c-acc82bfbfc7d,Rage Nimbus,{2}{R},3,Red,Creature — Elemental,Creature,"",Elemental,Rare,5,3,,"Defender, flying
{1}{R}: Target creature attacks this turn if able.",ROE,Rise of the Eldrazi
031f929f-7fc9-544c-87c5-bef7d1cc20f6,Raid Bombardment,{2}{R},3,Red,Enchantment,Enchantment,"","",Common,"",,,"Whenever a creature you control with power 2 or less attacks, Raid Bombardment deals 1 damage to the player or planeswalker that creature is attacking.",ROE,Rise of the Eldrazi
e46ea063-a570-5149-81d5-795aba9c21c7,Rapacious One,{5}{R},6,Red,Creature — Eldrazi Drone,Creature,"",Eldrazi Drone,Uncommon,5,4,,"Trample
Whenever Rapacious One deals combat damage to a player, create that many 0/1 colorless Eldrazi Spawn creature tokens. They have """"Sacrifice this creature: Add {C}.""""",ROE,Rise of the Eldrazi
e2d28444-3423-5d07-a01c-ce01aed3ee21,Reality Spasm,{X}{U}{U},2,Blue,Instant,Instant,"","",Uncommon,"",,,"Choose one —
• Tap X target permanents.
• Untap X target permanents.",ROE,Rise of the Eldrazi
74706e73-a1ab-5ef7-8c76-85a9b5d5f461,Realms Uncharted,{2}{G},3,Green,Instant,Instant,"","",Rare,"",,,Search your library for up to four land cards with different names and reveal them. An opponent chooses two of those cards. Put the chosen cards into your graveyard and the rest into your hand. Then shuffle your library.,ROE,Rise of the Eldrazi
d3d35c32-56e5-5e69-9ecc-8c96fcd1a901,Recurring Insight,{4}{U}{U},6,Blue,Sorcery,Sorcery,"","",Rare,"",,,"Draw cards equal to the number of cards in target opponent's hand.
Rebound (If you cast this spell from your hand, exile it as it resolves. At the beginning of your next upkeep, you may cast this card from exile without paying its mana cost.)",ROE,Rise of the Eldrazi
cfe59931-5c60-5667-b9b9-1796bf15334d,Regress,{2}{U},3,Blue,Instant,Instant,"","",Common,"",,,Return target permanent to its owner's hand.,ROE,Rise of the Eldrazi
dfb74f88-6611-5a21-88e5-72d6c2bebe3d,Reinforced Bulwark,{3},3,"",Artifact Creature — Wall,Artifact Creature,"",Wall,Common,0,4,,"Defender
{T}: Prevent the next 1 damage that would be dealt to you this turn.",ROE,Rise of the Eldrazi
79a7049b-c78b-57c0-97f8-1bff83c5900f,Renegade Doppelganger,{1}{U},2,Blue,Creature — Shapeshifter,Creature,"",Shapeshifter,Rare,0,1,,"Whenever another creature enters the battlefield under your control, you may have Renegade Doppelganger become a copy of that creature until end of turn. (If it does, it loses this ability for the rest of the turn.)",ROE,Rise of the Eldrazi
b95a2768-5a2d-5447-873d-5ee9bb40c76b,Repay in Kind,{5}{B}{B},7,Black,Sorcery,Sorcery,"","",Rare,"",,,Each player's life total becomes the lowest life total among all players.,ROE,Rise of the Eldrazi
1b32e2eb-e72c-581b-9c0c-b6b0c68d1ab4,Repel the Darkness,{2}{W},3,White,Instant,Instant,"","",Common,"",,,"Tap up to two target creatures.
Draw a card.",ROE,Rise of the Eldrazi
0d12ed03-aaf3-526e-9205-91f3e08fedff,Runed Servitor,{2},2,"",Artifact Creature — Construct,Artifact Creature,"",Construct,Uncommon,2,2,,"When Runed Servitor dies, each player draws a card.",ROE,Rise of the Eldrazi
53179ac6-9044-5aef-b582-3341b2ac5c4f,Sarkhan the Mad,{3}{B}{R},5,Black Red,Legendary Planeswalker — Sarkhan,Planeswalker,Legendary,Sarkhan,Mythic,"",,7,"[0]: Reveal the top card of your library and put it into your hand. Sarkhan the Mad deals damage to himself equal to that card's converted mana cost.
[−2]: Target creature's controller sacrifices it, then that player creates a 5/5 red Dragon creature token with flying.
[−4]: Each Dragon creature you control deals damage equal to its power to target player or planeswalker.",ROE,Rise of the Eldrazi
